Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
Green Dragon - Tallahassee Monroe St ,1 review,5.0,Dispensary | In-store purchases only | Medical,(850) 676-3364,Medical Retail: MMTC-2019-0021,"1912 N Monroe St, Tallahassee, Florida 32303",https://weedmaps.com/dispensaries/green-dragon-tallahassee-monroe-st
Fluent - Tallahassee ,3 reviews,5.0,Dispensary | In-store purchases only | Medical,(833) 735-8368,,"1902-2 Thomasville Road, Tallahassee, Florida 32303",https://weedmaps.com/dispensaries/fluent-tallahassee
VidaCann - Tallahassee ,3 reviews,3.7,Dispensary | In-store purchases only | Medical,(850) 727-4941,,"1212-2 N Monroe St, Tallahassee, Florida 32303",https://weedmaps.com/dispensaries/vidacann-tallahassee
Curaleaf - Tallahassee ,12 reviews,4.0,Dispensary | In-store purchases only | Medical,(850) 848-4768,Medical Retail: MMTC-2015-0001,"1345 Thomasville Road, Tallahassee, Florida 32303",https://weedmaps.com/dispensaries/curaleaf-tallahassee
Green Tree Wellness ,5 reviews,5.0,Dispensary | In-store purchases only | Medical,(601) 675-9474,Medical Retail: DSPY012475,"3046 Indiana Ave Ste G, Vicksburg, Mississippi 39180",https://weedmaps.com/dispensaries/big-river
AYR Cannabis Dispensary Tallahassee ,0,,Dispensary | In-store purchases only | Medical,(850) 391-7110,Medical Retail: MMTC-2015-0002,"635-A W Tennessee St., Tallahassee, Florida 32304",https://weedmaps.com/dispensaries/ayr-cannabis-dispensary-tallahassee
Sunnyside Medical Cannabis Dispensary - Tallahassee ,4 reviews,5.0,Dispensary | In-store purchases only | Medical,(850) 329-8919,Medical Retail: MMTC-2017-0008,"302 North Monroe St., Tallahassee, Florida 32301",https://weedmaps.com/dispensaries/sunnyside-medical-cannabis-dispensary-tallahassee
The Green Standard Vicksburg - COMING SOON! ,0,,Dispensary | In-store purchases only | Medical,(662) 694-6373,Medical Retail: DSPY005175,"1601 N Frontage Rd Ste C, Vicksburg, Mississippi 39180",https://weedmaps.com/dispensaries/the-green-standard-vicksburg
Green Dragon - Tallahassee Gaines St ,2 reviews,4.5,Dispensary | In-store purchases only | Medical,(850) 676-3362,Medical Retail: MMTC-2019-0021,"437 W Gaines St, Tallahassee, Florida 32301",https://weedmaps.com/dispensaries/green-dragon-tallahassee-gaines-st
Green Wellness ,23 reviews,5.0,Dispensary | Order online | Medical,(601) 876-7182,Medical Retail: DSPY001975,"2314 IOWA BLVD, Vicksburg, Mississippi 39180",https://weedmaps.com/dispensaries/green-wellness
Trulieve - Tallahassee Capital Circle ,39 reviews,3.8,Dispensary | In-store purchases only | Medical,(850) 329-5361,Medical Retail: MMTC-2015-0005,"800 Capital Circle SE, Tallahassee, Florida 32301",https://weedmaps.com/dispensaries/trulieve-tallahassee
Canna U - COMING SOON! ,2 reviews,5.0,Dispensary | In-store purchases only | Medical,(228) 338-4420,Medical Retail: DSPY007723,"4405 E Aloha Dr Unit AA, Diamonhead, Mississippi 39525",https://weedmaps.com/dispensaries/diamondhead-root
LeafMed Medical Marijuana Dispensary - Bay St. Louis ,1 review,5.0,Dispensary | In-store purchases only | Medical,(228) 382-5323,Medical Retail: DSPY007423,"10209 Highway 603, Bay St. Louis, Mississippi 29520",https://weedmaps.com/dispensaries/leafmed
Delta Dispensary - Summit ,2 reviews,5.0,Dispensary | Order online | Medical,(601) 600-2209,Medical Retail: DSPY012757,"1117 Hwy 51 N, Summit, Mississippi 39666",https://weedmaps.com/dispensaries/delta-dispensary-1
The Pfarmacy ,0,,Dispensary | In-store purchases only | Medical,(228) 493-5810,Medical Retail: DSPY000423,"112A Auderer Blvd, Waveland, Mississippi 39576",https://weedmaps.com/dispensaries/waveland-marijuana
COMING SOON - Love's Harvest ,0,,Dispensary | In-store purchases only | Medical,,Medical Retail: DSPY016657,"601 S Railroad Blvd, Unit C, McComb, Mississippi 39648",https://weedmaps.com/dispensaries/love-s-harvest
Good Day Farm - Monticello ,87 reviews,4.9,Dispensary | Order online | Medical | Supports the Black community,(870) 460-7499,Medical Retail: 00272,"329 US 425, Monticello, Arkansas 71655",https://weedmaps.com/dispensaries/good-day-farm-monticello
Angel Leaf Medical Cannabis Dispensary ,18 reviews,5.0,Dispensary | Order online | Medical | Supports the Black community,(601) 653-0421,Medical Retail: DSPY013601,"9 Roux 61 Dr Suite A, Natchez, Mississippi 39120",https://weedmaps.com/dispensaries/angel-leaf-medical-cannabis-dispensary-1
The Highest Care ,10 reviews,5.0,Dispensary | In-store purchases only | Medical,(769) 376-5022,Medical Retail: DSPY003501,"131 JEFFERSON BLVD STE D, Natchez, Mississippi 39120",https://weedmaps.com/dispensaries/the-highest-care
Toke and Tell Medical Dispensary - Natchez ,0,,Dispensary | Order online | Medical,(225) 489-1980,Medical Retail: DSPY013801,"55 Seargent Prentiss Dr Ste 102, Natchez, Mississippi 39120",https://weedmaps.com/dispensaries/toke-and-tell-medical-dispensary
Star Buds Medical - Natchez ,0,,Dispensary | Order online | Medical,(601) 653-0400,Medical Retail: DSPY015501,"135 Highway 61 S Ste 1, Natchez, Mississippi 39120",https://weedmaps.com/dispensaries/star-buds-medical-1
Louisiana Medical Marijuana Dispensaries ,23 reviews,3.1,Dispensary | In-store purchases only | Medical,,,"N/A, New Orleans, Louisiana 70119",https://weedmaps.com/dispensaries/louisiana-medical-marijuana-dispensaries-2
Hash and Co. ,72 reviews,4.7,Dispensary | Order online | Medical,(870) 663-0900,Medical Retail: 00222,"110 Grider Field Ladd Rd, Pine Bluff, Arkansas 71601",https://weedmaps.com/dispensaries/hash-and-co
The Treatment (taxes included*) ,221 reviews,4.7,Dispensary | Order online | Medical,(870) 536-8358,Medical Retail: 00106,"3416 US 65 S, Pine Bluff, Arkansas 71601",https://weedmaps.com/dispensaries/the-treatment-cannabis-dispensary
High Bank Cannabis Co. ,409 reviews,4.8,Dispensary | Order online | Medical | Supports the Black community,(870) 568-0420,Medical Retail: 00032 | Medical Cultivation: 00032G,"525 Mallard Loop, Suite A,, Pine Bluff, Arkansas 71603",https://weedmaps.com/dispensaries/high-bank-cannabis-co
Louisiana Medical Marijuana Dispensaries ,12 reviews,2.3,Dispensary | In-store purchases only | Medical,,,"N/A, Baton Rouge, Louisiana 70806",https://weedmaps.com/dispensaries/louisiana-medical-marijuana-dispensaries
Trulieve - Lake City ,6 reviews,4.3,Dispensary | In-store purchases only | Medical,(386) 518-7431,Medical Retail: MMTC-2015-0005,"2670 US HWY 90, Lake City, Florida 32055",https://weedmaps.com/dispensaries/trulieve-lake-city
AYR Cannabis Dispensary Lake City ,1 review,5.0,Dispensary | In-store purchases only | Medical,(386) 400-3935,Medical Retail: MMTC-2015-0002,"1720 W US HWY 90, Lake City, Florida 32055",https://weedmaps.com/dispensaries/ayr-cannabis-dispensary-lake-city
Natural Relief Dispensary ,"2,622 reviews",4.8,Dispensary | Order online | Medical,(501) 487-6045,Medical Retail: 00249,"3107 East Kiehl Avenue, Sherwood, Arkansas 72120",https://weedmaps.com/dispensaries/natural-relief-dispensary
Native Green Hensley ,"2,305 reviews",4.7,Dispensary | Order online | Medical,(501) 993-0617,Medical Retail: 00281,"26225 US-167, Hensley, Arkansas 72065",https://weedmaps.com/dispensaries/native-green-wellness-2
Trulieve - Pooler ,0,,Dispensary | In-store purchases only | Medical,(912) 677-3414,Medical Retail: DISP0003,"2003 Pooler Parkway, Pooler, Georgia 31322",https://weedmaps.com/dispensaries/trulieve-pooler
Native Green Little Rock ,"1,313 reviews",4.9,Dispensary | Order online | Medical,(501) 263-7519,Medical Retail: 00277,"3720 Cantrell Rd, Little Rock, Arkansas 72202",https://weedmaps.com/dispensaries/native-green-wellness-little-rock
Greenlight - Little Rock ,47 reviews,4.2,Dispensary | Order online | Medical,(501) 236-6906,Medical Retail: 00145,"7303 Kanis Rd., Little Rock, Arkansas 72204",https://weedmaps.com/dispensaries/herbology-little-rock
Enlightened Dispensary - Heber Springs ,99 reviews,4.2,Dispensary | In-store purchases only | Medical,(501) 887-7420,Medical Retail: 00155,"3003 Hwy 25B, Heber Springs, Arkansas 72543",https://weedmaps.com/dispensaries/enlightened-cannabis-for-people-heber-springs
Berner's by Good Day Farm ,919 reviews,4.8,Dispensary | Order online | Medical,(501) 441-0944,Medical Retail: 00126,"11600 Chenal Parkway, Little Rock, Arkansas 72211",https://weedmaps.com/dispensaries/good-day-farm-berners
Custom Cannabis ,"2,838 reviews",4.7,Dispensary | Order online | Medical,(501) 213-0115,Medical Retail: 00154,"10200 Highway 5 North, Alexander, Arkansas 72002",https://weedmaps.com/dispensaries/natural-state-medical-group-2
Harvest Cannabis Dispensary ,216 reviews,3.8,Dispensary | Order online | Medical,(501) 504-6065,Medical Retail: 00267,"1200 Thomas G Wilson Dr, Conway, Arkansas 72032",https://weedmaps.com/dispensaries/harvest-cannabis-dispensary-1
The Medicine Cabinet Pharmacy ,9 reviews,4.9,Dispensary | In-store purchases only | Medical,(318) 545-4460,Medical Retail: PHY.007926-TM,"403 Bolton Ave, Alexandria, Louisiana 71301",https://weedmaps.com/dispensaries/the-medicine-cabinet-pharmacy
Trulieve - Fernandina Beach ,5 reviews,4.2,Dispensary | In-store purchases only | Medical,(904) 204-0136,Medical Retail: MMTC-2015-0005,"474285 E State Rd., Fernandina Beach, Florida 32034",https://weedmaps.com/dispensaries/trulieve-fernandina-beach
Arkansas Natural Products ,231 reviews,4.1,Dispensary | Order online | Medical,(501) 386-3166,Medical Retail: 00046,"1303 Hwy 65 Suite 2, Clinton, Arkansas 72031",https://weedmaps.com/dispensaries/arkansas-natural-products
Suite 443 ,"2,313 reviews",4.9,Dispensary | Order online | Medical,(501) 262-9333,Adult-Use Retail: 00031,"4893 Malvern Ave, Hot Springs, Arkansas 71901",https://weedmaps.com/dispensaries/suite-443
MÜV Dispensary Gainesville ,8 reviews,4.5,Dispensary | In-store purchases only | Medical,(833) 880-5420,Medical Retail: MMTC-2017-0010,"2020 SW 34th St, Gainesville, Florida 32608",https://weedmaps.com/dispensaries/muv-dispensary-gainesville
Trulieve - Gainesville ,20 reviews,4.6,Dispensary | In-store purchases only | Medical,(352) 519-0732,Medical Retail: MMTC-2015-0005,"1527 NW 6th St, Gainesville, Florida 32601",https://weedmaps.com/dispensaries/trulieve-gainesville
Curaleaf - Gainesville ,8 reviews,4.4,Dispensary | In-store purchases only | Medical,(352) 900-3955,Medical Retail: MMTC-2015-0001,"2300 SW 34th St, Gainesville, Florida 32608",https://weedmaps.com/dispensaries/curaleaf-gainesville
Trulieve - Gainesville Archer ,0,,Dispensary | In-store purchases only | Medical,(352) 306-5600,Medical Retail: MMTC-2015-00005,"3833 SW Archer Rd Suite B, Gainesville, Florida 32608",https://weedmaps.com/dispensaries/trulieve-gainesville-archer
Cookies Gainesville - NOW OPEN! ,0,,Dispensary | In-store purchases only | Medical,(352) 706-7259,Medical Retail: MMTC-2019 -00018,"626 NW 13th Street, Gainesville, Florida 32601",https://weedmaps.com/dispensaries/cookies-gainesville
Fluent - Gainesville ,4 reviews,4.3,Dispensary | In-store purchases only | Medical,(833) 735-8368,,"3400 B SW 34th Street, Gainesville, Florida 32608",https://weedmaps.com/dispensaries/fluent-gainesville
Sunnyside Medical Cannabis Dispensary Jacksonville - Riverside ,1 review,5.0,Dispensary | In-store purchases only | Medical,(904) 420-7109,Medical Retail: MMTC-2017-0008,"2725 College St, Jacksonville, Florida 32205",https://weedmaps.com/dispensaries/sunnyside-medical-cannabis-dispensary-jacksonville-riverside
Curaleaf - Jacksonville ,0,,Dispensary | In-store purchases only | Medical,(904) 438-3290,Medical Retail: MMTC-2015-0001,"6361 103rd Street, Jacksonville, Florida 32210",https://weedmaps.com/dispensaries/curaleaf-103rd-st
Enlightened Dispensary - Morrilton ,83 reviews,4.4,Dispensary | In-store purchases only | Medical,(501) 645-7035,Medical Retail: 00158,"1601 Hwy 9 N, Morrilton, Arkansas 72110",https://weedmaps.com/dispensaries/enlightened-cannabis-for-people-morrilton
Curaleaf - Jacksonville San Jose ,10 reviews,3.7,Dispensary | In-store purchases only | Medical,(904) 438-3290,Medical Retail: MMTC-2015-0001,"9760 San Jose Boulevard, Jacksonville, Florida 32257",https://weedmaps.com/dispensaries/curaleaf-jacksonville
AYR Cannabis Dispensary Gainesville ,3 reviews,3.7,Dispensary | In-store purchases only | Medical,(352) 448-8966,Medical Retail: MMTC-2015-0002,"12 SW 2nd Street, Gainesville, Florida 32601",https://weedmaps.com/dispensaries/liberty-health-sciences-gainesville
MÜV Dispensary Jacksonville - Hendricks ,24 reviews,4.5,Dispensary | In-store purchases only | Medical,(833) 880-5420,Medical Retail: MMTC-2017-0010,"1550 Hendricks Ave, Suite 4, Jacksonville, Florida 32207",https://weedmaps.com/dispensaries/muv-jacksonville
Enlightened Dispensary - Arkadelphia ,68 reviews,4.6,Dispensary | In-store purchases only | Medical,(501) 432-4200,Medical Retail: 00156,"192 Valley Dr Caddo Valley, Arkadelphia, Arkansas 71923",https://weedmaps.com/dispensaries/enlightened-cannabis-for-people-arkadelphia
AYR Cannabis Dispensary Orange Park ,12 reviews,4.0,Dispensary | In-store purchases only | Medical,(904) 449-7765,Medical Retail: MMTC-2015-0002,"1907-3 Wells Rd, Orange Park, Florida 32073",https://weedmaps.com/dispensaries/liberty-health-sciences-orange-park
Green Dragon - Orange Park ,1 review,5.0,Dispensary | In-store purchases only | Medical,(352) 581-6377,Medical Retail: MMTC-2019-0021,"950 Blanding Boulevard, Orange Park, Florida 32065",https://weedmaps.com/dispensaries/green-dragon-orange-park
Trulieve - Orange Park ,12 reviews,4.7,Dispensary | In-store purchases only | Medical,(904) 204-0140,Medical Retail: MMTC-2015-0005,"342 Blanding Blvd, Orange Park, Florida 32073",https://weedmaps.com/dispensaries/trulieve-orange-park
Curaleaf - Orange Park ,8 reviews,4.5,Dispensary | In-store purchases only | Medical,(904) 541-8805,Medical Retail: MMTC-2015-0001,"495 Blanding Blvd, Orange Park, Florida 32073",https://weedmaps.com/dispensaries/curaleaf-orange-park
Green Springs Medical ,855 reviews,4.9,Dispensary | In-store purchases only | Medical,(501) 207-0420,Medical Retail: 00021,"309 Seneca St., Hot Springs, Arkansas 71901",https://weedmaps.com/dispensaries/green-springs-medical
Trulieve - Jacksonville ,157 reviews,4.6,Dispensary | In-store purchases only | Medical,(904) 862-2390,Medical Retail: MMTC-2015-0005,"6259 Beach Boulevard, Jacksonville, Florida 32216",https://weedmaps.com/dispensaries/trulieve-jacksonville
Trulieve - Jacksonville Southside ,0,,Dispensary | In-store purchases only | Medical,(904) 822-5633,Medical Retail: MMTC-2015-00005,"10095 Beach Blvd Suite 450, Jacksonville, Florida 32246",https://weedmaps.com/dispensaries/jacksonville-southside-dispensary
Trulieve - Jacksonville Arrowhead ,0,,Dispensary | In-store purchases only | Medical,(904) 544-7760,Medical Retail: MMTC-2015-00005,"10339 San Jose Blvd, Jacksonville, Florida 32257",https://weedmaps.com/dispensaries/trulieve-jacksonville-arrowhead
Green Dragon - East Jacksonville ,1 review,5.0,Dispensary | In-store purchases only | Medical,(904) 734-0804,Medical Retail: MMTC-2019-0021,"5180 Baymeadows Road, Jacksonville, Florida 32217",https://weedmaps.com/dispensaries/green-dragon-east-jacksonville
Trulieve - Jacksonville Beach ,21 reviews,4.6,Dispensary | In-store purchases only | Medical,(904) 204-0137,Medical Retail: MMTC-2015-0005,"102 Sixth Ave. North, Jacksonville Beach, Florida 32250",https://weedmaps.com/dispensaries/trulieve-jacksonville-beach
AYR Cannabis Dispensary Jacksonville Philips ,0,,Dispensary | In-store purchases only | Medical,(904) 467-0573,Medical Retail: MMTC-2015-0002,"8050-1 Philips Hwy, Jacksonville, Florida 32256",https://weedmaps.com/dispensaries/ayr-cannabis-dispensary-jacksonville-philips
Trulieve - Jacksonville Baymeadows ,0,,Dispensary | In-store purchases only | Medical,(904) 822-7729,Medical Retail: MMTC-2015-00005,"8355 Baymeadows Rd, Jacksonville, Florida 32256",https://weedmaps.com/dispensaries/trulieve-jacksonville-baymeadows-dispensary
The Flowery - Jacksonville ,1 review,5.0,Dispensary | In-store purchases only | Medical,(305) 912-2929,Medical Retail: MMTC-2019-0020,"8669 Baymeadows Rd., Jacksonville, Florida 32256",https://weedmaps.com/dispensaries/the-flowery-jacksonville
VidaCann - Jacksonville ,10 reviews,3.8,Dispensary | In-store purchases only | Medical,(904) 337-0554,,"5298 Sunbeam Road Unit 6, Jacksonville, Florida 32257",https://weedmaps.com/dispensaries/vidacann-jacksonville
Sunnyside Medical Cannabis Dispensary (formerly One Plant) - Jacksonville Beach ,9 reviews,4.1,Dispensary | In-store purchases only | Medical,(904) 242-6863,Medical Retail: MMTC-2017-0008,"1161 Beach Blvd, Jacksonville Beach, Florida 32250",https://weedmaps.com/dispensaries/one-plant-jacksonville
MÜV Dispensary Jacksonville Beach ,6 reviews,3.0,Dispensary | In-store purchases only | Medical,(833) 880-5420,,"1198 Beach Blvd, Suite 5, Jacksonville Beach, Florida 32250",https://weedmaps.com/dispensaries/muv-jacksonville-beach
AYR Cannabis Dispensary Jacksonville Beach ,0,,Dispensary | In-store purchases only | Medical,(904) 204-7822,Medical Retail: MMTC-2015-0002,"1222 3rd St. S., Jacksonville Beach, Florida 32250",https://weedmaps.com/dispensaries/ayr-cannabis-dispensary-jacksonville-beach
420 Dispensary ,"1,168 reviews",4.7,Dispensary | Order online | Medical,(479) 498-4200,Medical Retail: 00033,"3506 S Arkansas Ave, Russellville, Arkansas 72802",https://weedmaps.com/dispensaries/420-dispensary-russellville
Trulieve - Crystal River ,0,,Dispensary | In-store purchases only | Medical,(352) 496-8422,Medical Retail: MMTC-2015-00005,"275 NE US Hwy 19, Crystal River, Crystal River, Florida 34429",https://weedmaps.com/dispensaries/trulieve-crystal-river
AYR Cannabis Dispensary Palatka ,0,,Dispensary | In-store purchases only | Medical,(386) 271-0251,Medical Retail: MMTC-2015-0002,"440 N SR-19, Palatka, Florida 32177",https://weedmaps.com/dispensaries/ayr-cannabis-dispensary-palatka
Jungle Boys Ocala ,29 reviews,5.0,Dispensary | In-store purchases only | Medical,(352) 820-6420,Medical Retail: MMTC-2019-00015,"2301 N Pine Ave, Ocala, Florida 34475",https://weedmaps.com/dispensaries/jungle-boys
