Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
Bloc Dispensary - Richmond Heights ,9 reviews,5.0,Dispensary | Order online | Medical & Recreational,(314) 866-5777,Medical Retail: DIS000114 | Adult-Use Retail: DIS000114,"1026 Brentwood Blvd, Richmond Heights, Missouri 63117",https://weedmaps.com/dispensaries/bloc-dispensary-richmond-heights
Root 66 - South Grand ,10 reviews,4.6,Dispensary | In-store purchases only | Medical & Recreational,(314) 257-0816,Medical Retail: DIS000003 | Adult-Use Retail: DIS000003,"3737 S Grand Blvd, Saint Louis, Missouri 63118",https://weedmaps.com/dispensaries/root-66-south-grand
Terrabis - Creve Coeur ,10 reviews,3.8,Dispensary | In-store purchases only | Medical & Recreational,(314) 944-0240,Medical Retail: DIS000117 | Adult-Use Retail: DIS000117,"11062 Olive Blvd Suite A, Creve Couer, Missouri 63141",https://weedmaps.com/dispensaries/terrabis-creve-coeur
Green Releaf Dispensary- Troy ,20 reviews,4.7,Dispensary | Order online | Medical & Recreational,(636) 775-2708,Medical Retail: DIS000154 | Adult-Use Retail: DIS000154,"109 North Lincoln Dr Ste-E, Troy, Missouri 63379",https://weedmaps.com/dispensaries/green-releaf-dispensary-troy
HomeState Dispensary - Creve Coeur ,2 reviews,3.0,Dispensary | Order online | Medical & Recreational,(314) 900-1660,Adult-Use Retail: DIS000075 | Medical Retail: DIS000075,"105 N. Lindbergh, Creve Coeur, Missouri 63141",https://weedmaps.com/dispensaries/homestate-dispensary
3Fifteen Primo - Saint Louis ,259 reviews,4.9,Dispensary | Order online | Medical & Recreational,(314) 330-2007,Medical Retail: DIS000029 | Adult-Use Retail: DIS000029,"5501 Chippewa Street, Saint Louis, Missouri 63109",https://weedmaps.com/dispensaries/3fifteen-primo-saint-louis
Greenlight Chippewa ,12 reviews,3.3,Dispensary | Order online | Medical & Recreational,(844) 785-9333,Medical Retail: DIS000197 | Adult-Use Retail: DIS000197,"6497 Chippewa Street, St. Louis, Missouri 63109",https://weedmaps.com/dispensaries/greenlight-chippewa
The Higher Cannabis Company - Tilbury ,0,,Dispensary | In-store purchases only | Recreational | Supports the Black community,(519) 682-4224,Adult-Use Retail: CRSA1193459,"30 Mill Street West, Tilbury, ON N0P2L0",https://weedmaps.com/dispensaries/the-higher-cannabis-company-1
Thrive Cottleville ,0,,Dispensary | In-store purchases only | Medical & Recreational,(636) 557-7221,Adult-Use Retail: DIS000200 | Medical Retail: DIS000200,"4800 Mid Rivers Mall Drive, Cottleville, Missouri 63376",https://weedmaps.com/dispensaries/thrive-cottleville
High Profile St. Charles ,38 reviews,4.3,Dispensary | Order online | Medical & Recreational,(636) 224-6033,Medical Retail: DIS000100 | Adult-Use Retail: DIS000100,"1416 Harvestowne Industrial Dr, St. Peters, Missouri 63304",https://weedmaps.com/dispensaries/high-profile-45
ShinyBud - Tilbury ,0,,Dispensary | In-store purchases only | Recreational,(519) 607-0180,Adult-Use Retail: CRSA1236365,"5 Prospect St, Tilbury, ON N0P 2L0",https://weedmaps.com/dispensaries/shinybud-tilbury
Sunrise Cannabis Dispensary - St. Louis ,18 reviews,5.0,Dispensary | In-store purchases only | Medical,(314) 353-9817,Medical Retail: DIS000009,"6407 Michigan Ave, St. Louis, Missouri 63111",https://weedmaps.com/dispensaries/sunrise-cannabis-dispensary-st-louis
Terrabis - O'Fallon ,9 reviews,3.7,Dispensary | In-store purchases only | Medical & Recreational,(971) 246-2253,Medical Retail: DIS000155 | Adult-Use Retail: DIS000155,"1172 W. Terra Lane, O'Fallon, Missouri 63366",https://weedmaps.com/dispensaries/terrabis-o-fallon
Great Lakes Exotics Cannabis Company ,35 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(989) 305-6018,Adult-Use Retail: AU-R-000609,"1779 E US 23, East Tawas, Michigan 48730",https://weedmaps.com/dispensaries/great-lakes-exotics-cannabis-company
Harvest of Ohio - Columbus ,0,,Dispensary | In-store purchases only | Medical | Supports the Black community,(614) 626-5770,,"2950 N High St, Columbus, Ohio 43202",https://weedmaps.com/dispensaries/harvest-of-ohio-columbus
Nirvana Center - Escanaba ,51 reviews,5.0,Dispensary | Order online | Recreational,(906) 208-5676,Adult-Use Retail: AU-R-000984,"317 N Lincoln Rd, Escanaba, Michigan 49829",https://weedmaps.com/dispensaries/nirvana-center-escanaba
Missouri Wild Alchemy ,24 reviews,4.8,Dispensary | Order online | Medical & Recreational,(636) 887-0977,Medical Retail: DIS000176 | Adult-Use Retail: DIS000176,"2173 West Terra lane, O'fallon, Missouri 63366",https://weedmaps.com/dispensaries/missouri-wild-alchemy-4
Bloom - O'Fallon Dispensary ,11 reviews,4.3,Dispensary | Order online | Recreational,(636) 270-2600,Adult-Use Retail: DIS000064,"6700 Hwy N, St Charles, Missouri 63304",https://weedmaps.com/dispensaries/bloom-medicinals-o-fallon
Trulieve - Columbus ,0,,Dispensary | In-store purchases only | Medical,(614) 516-1181,Medical Retail: MMD.0700116,"8295 Sancus Blvd, Columbus, Ohio 43081",https://weedmaps.com/dispensaries/trulieve-columbus
The Source Cannabis - Lake Saint Louis ,11 reviews,4.8,Dispensary | Order online | Medical & Recreational,(636) 355-9333,Medical Retail: DIS000173 | Adult-Use Retail: DIS000173,"859 Robert Raymond Drive, Lake Saint Louis, Missouri 63367",https://weedmaps.com/dispensaries/the-source-cannabis-lake-saint-louis
Hippos Marijuana Dispensary - Chesterfield ,61 reviews,4.9,Dispensary | Order online | Medical & Recreational,(314) 655-4520,Medical Retail: DIS000129 | Adult-Use Retail: DIS000129,"17409 – G Chesterfield Airport Rd., Chesterfield, Missouri 63005",https://weedmaps.com/dispensaries/hippos-marijuana-dispensary
Proper Cannabis - Crestwood ,11 reviews,5.0,Dispensary | Order online | Medical & Recreational,(314) 834-1579,Medical Retail: DIS000086 | Adult-Use Retail: DIS000086,"9933 Watson Road, St. Louis, Missouri 63126",https://weedmaps.com/dispensaries/proper-cannabis-crestwood
Good Day Farm - O'Fallon ,19 reviews,4.9,Dispensary | Order online | Medical & Recreational,(636) 323-3907,Medical Retail: DIS000126 | Adult-Use Retail: DIS000126,"1140 Technology Drive, O'Fallon, Missouri 63368",https://weedmaps.com/dispensaries/good-day-farm-ofallon
High Profile-St. Louis ,22 reviews,4.7,Dispensary | Order online | Medical,(314) 353-9922,Medical Retail: DIS000103,"10425 WATSON RD, ST. LOUIS, Missouri 63127",https://weedmaps.com/dispensaries/high-profile-52
True North Cannabis Co. - Wallaceburg ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(226) 797-0643,Adult-Use Retail: CRSA1193988,"740 James St., Wallaceburg, ON N8A 2P5",https://weedmaps.com/dispensaries/true-north-cannabis-co-wallaceburg
Organic Remedies- St. Louis ,5 reviews,5.0,Dispensary | Order online | Medical,(314) 834-0420,Medical Retail: DIS000119,"11420 Concord Village Ave, St. Louis, Missouri 63123",https://weedmaps.com/dispensaries/organic-remedies-6
Kind Goods - Manchester ,82 reviews,4.8,Dispensary | Order online | Medical & Recreational,(636) 484-9400,Medical Retail: DIS000193 | Adult-Use Retail: DIS000193,"14173 Manchester Rd Ste M, Manchester, Missouri 63011",https://weedmaps.com/dispensaries/kind-goods-manchester
N’Bliss Cannabis | Manchester ,33 reviews,3.4,Dispensary | In-store purchases only | Medical & Recreational,(314) 627-2499,Adult-Use Retail: DIS000073 | Medical Retail: DIS000073,"1266 Old Orchard Center, Manchester, Missouri 63021",https://weedmaps.com/dispensaries/n-bliss-cannabis-manchester
Good Day Farm - Lindbergh ,22 reviews,4.4,Dispensary | Order online | Medical & Recreational,(314) 729-7059,Medical Retail: DIS000123 | Adult-Use Retail: DIS000123,"5519 South Lindbergh, St.Louis, Missouri 63123",https://weedmaps.com/dispensaries/good-day-farm-lindbergh
Terrasana Dispensaries - Columbus ,0,,Dispensary | In-store purchases only | Medical | Supports the Black community,(614) 434-6929,Medical Retail: MMD.0700087,"656 Grandview Ave, Columbus, Ohio 43215",https://weedmaps.com/dispensaries/terrasana-dispensaries-columbus
Proper Cannabis - South County ,114 reviews,4.9,Dispensary | Order online | Medical & Recreational,(314) 257-0661,Medical Retail: DIS000112 | Adult-Use Retail: DIS000112,"7417 S Lindbergh Blvd, Saint Louis, Missouri 63125",https://weedmaps.com/dispensaries/proper-cannabis-south-county
3Fifteen Primo - Valley Park ,138 reviews,4.9,Dispensary | Order online | Medical & Recreational,(314) 924-0101,Medical Retail: DIS000121 | Adult-Use Retail: DIS000121,"839 Meramac STATION RD., Valley Park, Missouri 63088",https://weedmaps.com/dispensaries/3fifteen-primo-4
The Botanist - Columbus ,0,,Dispensary | In-store purchases only | Medical,(614) 924-2155,Medical Retail: MMD.0700081,"115 Vine St, Columbus, Ohio 43215",https://weedmaps.com/dispensaries/greenleaf-apothecary-columbus
N’Bliss Cannabis | Ellisville ,14 reviews,4.3,Dispensary | In-store purchases only | Medical & Recreational,(314) 627-2499,Adult-Use Retail: DIS000066 | Medical Retail: DIS000066,"15396 Manchester Road, Ellisville, Missouri 63011",https://weedmaps.com/dispensaries/n-bliss-cannabis-ellisville
SWADE Cannabis - Ellisville ,4 reviews,4.8,Dispensary | In-store purchases only | Medical,(314) 924-6500,Medical Retail: DIS000070,"1605 Manchester Road, Ellisville, Missouri 63011",https://weedmaps.com/dispensaries/swade-dispensary-1
Nar Cannabis - Columbus ,0,,Dispensary | In-store purchases only | Medical,(380) 241-6151,Medical Retail: MMD.0700150,"350 E Long Street, Columbus, Ohio 43215",https://weedmaps.com/dispensaries/nar-cannabis-columbus
Uplift - Mount Orab ,0,,Dispensary | In-store purchases only | Medical,(513) 399-8377,Medical Retail: MMD.0700097,"101 Mercy Blvd, Mount Orab, Ohio 45154",https://weedmaps.com/dispensaries/uplift-mount-orab
Saphyre Dispensary ,0,,Dispensary | In-store purchases only | Medical,(614) 333-0456,Medical Retail: MMD.0700137,"4066 Morse Road, Columbus, Ohio 43230",https://weedmaps.com/dispensaries/saphyre-dispensary
Kind Goods - Fenton ,173 reviews,4.7,Dispensary | Order online | Medical & Recreational,(636) 492-6400,Medical Retail: DIS000142 | Adult-Use Retail: DIS000142,"180 Gravois Bluffs Cir Ste B, Fenton, Missouri 63026",https://weedmaps.com/dispensaries/kind-goods-fenton
True North Cannabis Co. - Sarnia ,1 review,4.0,Dispensary | In-store purchases only | Recreational,(226) 254-0505,Adult-Use Retail: CRSA1190783,"129 Mitton St., Sarnia, ON N7T 3C5",https://weedmaps.com/dispensaries/true-north-cannabis-co-sarnia
Verdant Creations - Columbus ,0,,Dispensary | In-store purchases only | Medical,(614) 407-3111,Medical Retail: MMD.0700036,"1243 N Cassady Ave, Columbus, Ohio 43219",https://weedmaps.com/dispensaries/verdant-creations-columbus
Your Highness Cannabis - Sarnia ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(519) 607-1966,Adult-Use Retail: CRSA1188415,"415 Exmouth St Unit 104, Sarnia, ON N7T 8A4",https://weedmaps.com/dispensaries/your-highness-cannabis
Jailhouse Cannabis Co ,8 reviews,4.8,Dispensary | Order online | Recreational,(989) 785-6903,Adult-Use Retail: AU-R-000989,"12545 State St, Atlanta, Michigan 49709",https://weedmaps.com/dispensaries/jailhouse-cannabis-co
Amplify ,0,,Dispensary | In-store purchases only | Medical,(614) 656-7222,Medical Retail: MMD.0700155,"5304 N. Hamilton Rd, Columbus, Ohio 43230",https://weedmaps.com/dispensaries/amplify-2
The We Store - Sarnia ,1 review,5.0,Dispensary | Order online | Recreational,(226) 778-7386,Adult-Use Retail: CRSA1185924,"889 Exmouth Street, Sarnia, ON N7T 5R3",https://weedmaps.com/dispensaries/the-we-store-sarnia
PUFF Oscoda - RECREATIONAL 21+ ,698 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(989) 569-3828,Adult-Use Retail: AU-R-000663,"635 S State St, Oscoda, Michigan 48750",https://weedmaps.com/dispensaries/puff-oscoada-recreational
The We Store - Trudeau Dr ,1 review,5.0,Dispensary | Order online | Recreational,(226) 784-7719,Adult-Use Retail: CRSA1191979,"450 Trudeau Dr, Sarnia, Ontario N7S4V1",https://weedmaps.com/dispensaries/the-we-store
The Corner Farmacy - NOW OPEN! ,2 reviews,5.0,Dispensary | Order online | Recreational,(231) 340-3739,Adult-Use Retail: AU-R-001033,"12909 South Straits Hwy. North Unit & Unit 1, Wolverine, Michigan 49799",https://weedmaps.com/dispensaries/the-corner-farmacy
Bogarts Cannabis ,4 reviews,3.0,Dispensary | Order online | Recreational,(519) 491-2243,Adult-Use Retail: CRSA1191932,"1202 Lakeshore Road, Unit A, Sarnia, ON N7S 2L2",https://weedmaps.com/dispensaries/bogarts-cannabis
Verilife - Hillsboro ,0,,Dispensary | In-store purchases only | Medical,(937) 402-4016,Medical Retail: MMD.0700060,"1098 N. High Street, Hillsboro, Ohio 45133",https://weedmaps.com/dispensaries/verilife-hillsboro
Canna Klub - Wolverine ,19 reviews,5.0,Dispensary | Order online | Recreational,(231) 753-2300,Adult-Use Retail: AU-R-000815,"4625 Webb Rd, Wolverine, Michigan 49799",https://weedmaps.com/dispensaries/canna-klub-2
True North Cannabis Co. - McNaughton Ave. Chatham ,0,,Dispensary | In-store purchases only | Recreational,(519) 397-2250,Adult-Use Retail: CRSA1244750,"170 McNaughton Ave W., Chatham, ON N7L 1R4",https://weedmaps.com/dispensaries/true-north-cannabis-co-mcnaughton-ave-chatham
The We Store - St Clair St. ,12 reviews,3.7,Dispensary | Order online | Recreational,(226) 799-9314,Adult-Use Retail: CRSA1172728,"427 St Clair St, Chatham-Kent, ON N7L3K4",https://weedmaps.com/dispensaries/the-we-store-chatham
Bud Bank Inc. ,4 reviews,4.0,Dispensary | In-store purchases only | Recreational,(877) 442-0420,Adult-Use Retail: CRSA1172501,"445 Richmond St, Chatham, ON N7M 1R2",https://weedmaps.com/dispensaries/bud-bank-inc
True North Cannabis Co. - King St. Chatham ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(519) 352-6017,,"85 King St W, Chatham, ON N7M 1C7",https://weedmaps.com/dispensaries/true-north-cannabis-co-chatham
Wacky Jackz Cannabis ,10 reviews,4.5,Dispensary | Order online | Recreational,(906) 474-5220,Adult-Use Retail: AU-R-000793,"12840 U.S. HWY 2, Rapid River, Michigan 49878",https://weedmaps.com/dispensaries/wacky-jackz-cannabis
RISE Dispensaries Lorain ,0,,Dispensary | In-store purchases only | Medical,(440) 363-0237,Medical Retail: MMD.0700016,"1920 Cooper Foster Park Road, Lorain, Ohio 44053",https://weedmaps.com/dispensaries/rise-lorain
Proper Cannabis - Warrenton ,48 reviews,4.4,Dispensary | Order online | Medical & Recreational,(636) 255-8943,Medical Retail: DIS000158 | Adult-Use Retail: DIS000158,"711 N State Highway 47, Warrenton, Missouri 63383",https://weedmaps.com/dispensaries/proper-cannabis-warrenton
Homestate Dispensary - Eureka ,2 reviews,5.0,Dispensary | Order online | Medical & Recreational,(636) 536-0055,Adult-Use Retail: DIS000079 | Medical Retail: DIS000079,"108 C. Hilltop Village Center Drive, Eureka, Missouri 63025",https://weedmaps.com/dispensaries/homestate-dispensary-1
Missouri Health and Wellness - Kirksville ,9 reviews,4.9,Dispensary | In-store purchases only | Medical & Recreational,(660) 956-0560,Medical Retail: DIS000006 | Adult-Use Retail: DIS000006,"215 E. Charles St., Kirksville, Missouri 63501",https://weedmaps.com/dispensaries/missouri-health-and-wellness-3
Bloc Dispensary - Kirksville ,13 reviews,3.7,Dispensary | Order online | Medical & Recreational,(660) 279-0056,Medical Retail: DIS000024 | Adult-Use Retail: DIS000024,"400 N. Baltimore St, Kirksville, Missouri 63510",https://weedmaps.com/dispensaries/bloc-dispensary-kirksville
Good Day Farm - Imperial ,34 reviews,5.0,Dispensary | Order online | Medical & Recreational,(636) 467-2323,Medical Retail: DIS000174 | Adult-Use Retail: DIS000174,"1229 Main Street, Imperial, Missouri 63052",https://weedmaps.com/dispensaries/good-day-farm-imperial
Heya Wellness Kirksville ,1 review,4.0,Dispensary | In-store purchases only | Medical & Recreational,(636) 344-0767,Medical Retail: DIS000040 | Adult-Use Retail: DIS000040,"120 South Main Street, Kirksville, Missouri 63501",https://weedmaps.com/dispensaries/heya-wellness-kirksville
Pop's Cannabis - Brights Grove ,0,,Dispensary | In-store purchases only | Recreational,(519) 908-9211,Adult-Use Retail: CRSA1206262,"2600 Lakeshore Rd Unit 9, Brights Grove, ON N0N 1C0",https://weedmaps.com/dispensaries/pop-s-cannabis-brights-grove
Glazed and Confused ,16 reviews,4.3,Dispensary | Order online | Recreational,(906) 875-4201,Adult-Use Retail: AU-R-000361,"2465 US Highway 2 S, Crystal Falls, Michigan 49920",https://weedmaps.com/dispensaries/glazed-and-confused-1
N’Bliss Cannabis | House Springs ,5 reviews,4.2,Dispensary | In-store purchases only | Medical & Recreational,(314) 627-2566,Adult-Use Retail: DIS000149 | Medical Retail: DIS000149,"3 Walter’s Place, House Springs, Missouri 63051",https://weedmaps.com/dispensaries/n-bliss-cannabis-house-springs
The Citizen by Klutch - Lorain ,0,,Dispensary | In-store purchases only | Medical,(440) 766-1040,Medical Retail: MMD.0700101,"5152 Grove Ave, Lorain, Ohio 44055",https://weedmaps.com/dispensaries/the-citizen-by-klutch-lorain
Green Goods - Rochester ,10 reviews,3.2,Dispensary | In-store purchases only | Medical | Supports the Black community,(507) 481-3140,Medical Nonstorefront: VIREOHEALTH,"3456 E. Circle Drive NE, Rochester, Minnesota 55906",https://weedmaps.com/dispensaries/minnesota-medical-solutions-rochester
BaM Body and Mind Dispensary - Cleveland ,0,,Dispensary | In-store purchases only | Medical | Supports the Black community,(440) 252-4046,Medical Retail: MMD.0700054,"709 Sugar Lane, Elyria, Ohio 44035",https://weedmaps.com/dispensaries/body-and-mind-cleveland
Rose Gold Cannabis ,1 review,5.0,Dispensary | In-store purchases only | Recreational | Supports the Black community,(888) 886-2795,Adult-Use Retail: CRSA1189358,"4247 Oil Heritage Rd, Petrolia, ON N0N 1R0",https://weedmaps.com/dispensaries/rose-gold-cannabis
