,Store Name,Number Reviews,Avg Rating,Phone Number,Licenses,Address,Medical_ID?,Adult-Use_ID?,Dispensary,In-store purchases only,Order online,Supports the Black community,State,Medical Store?,Recreational Store?
385,Heya Wellness St Charles ,0,,(636) 344-0767,Medical Retail: DIS000168 | Adult-Use Retail: DIS000168,"4300 North Service Road, St Peters, Missouri 63376",1.0,1.0,1,1,0,0,Missouri,True,True
386,Good Day Farm - University City ,12 reviews,4.8,(314) 530-7931,Medical Retail: DIS000031,"6662 Delmar Blvd Suite A, University City, Missouri 63130",1.0,0.0,1,0,1,0,Missouri,True,False
387,SWADE Cannabis - St. Peters ,10 reviews,3.6,(314) 924-6500,Medical Retail: DIS000151,"146 Jungermann Road, St. Peters, Missouri 63376",1.0,0.0,1,1,0,0,Missouri,True,False
388,SWADE Cannabis - The Grove ,2 reviews,3.5,(314) 924-6500,Adult-Use Retail: DIS000195 | Medical Retail: DIS000195,"4108 MANCHESTER AVE, ST LOUIS, Missouri 63110",1.0,1.0,1,1,0,0,Missouri,True,True
389,Beyond Hello - Goose Lake ,"1,214 reviews",4.5,(618) 663-4311,Adult-Use Retail: AUDO.000048,"2021 Goose Lake Road, Sauget, Illinois 62206",0.0,1.0,1,1,0,0,Illinois,False,True
390,The Mint Cannabis St Peters ,143 reviews,5.0,(636) 387-1144,Medical Retail: DIS000161 | Adult-Use Retail: DIS000161,"150 Mid Rivers Mall Cir, Saint Peters, Missouri 63376",1.0,1.0,1,1,0,0,Missouri,True,True
391,The Fire Station Cannabis Co - Hannahville ,37 reviews,4.5,(906) 723-2222,Adult-Use Retail: AU-R-000443,"W365 US-2, Harris, Michigan 49855",0.0,1.0,1,1,0,1,Michigan,False,True
392,SWADE Cannabis - Cherokee ,0,,(314) 924-6500,Adult-Use Retail: DIS000034 | Medical Retail: DIS000034,"2316 CHEROKEE ST, ST LOUIS, Missouri 63118",1.0,1.0,1,1,0,0,Missouri,True,True
393,Root 66 - Dogtown ,3 reviews,5.0,(314) 282-7978,Medical Retail: DIS000036 | Adult-Use Retail: DIS000036,"6660 Manchester Ave, Saint Louis, Missouri 63139",1.0,1.0,1,1,0,0,Missouri,True,True
394,Root 66 - St Peters ,2 reviews,5.0,+36 33 738 329,Medical Retail: Dis000098,"3004 S St Peters Pwky, St Charles, Missouri 63303",1.0,0.0,1,1,0,0,Missouri,True,False
395,Bloc Dispensary - Richmond Heights ,9 reviews,5.0,(314) 866-5777,Medical Retail: DIS000114 | Adult-Use Retail: DIS000114,"1026 Brentwood Blvd, Richmond Heights, Missouri 63117",1.0,1.0,1,0,1,0,Missouri,True,True
396,Root 66 - South Grand ,10 reviews,4.6,(314) 257-0816,Medical Retail: DIS000003 | Adult-Use Retail: DIS000003,"3737 S Grand Blvd, Saint Louis, Missouri 63118",1.0,1.0,1,1,0,0,Missouri,True,True
397,Terrabis - Creve Coeur ,10 reviews,3.8,(314) 944-0240,Medical Retail: DIS000117 | Adult-Use Retail: DIS000117,"11062 Olive Blvd Suite A, Creve Couer, Missouri 63141",1.0,1.0,1,1,0,0,Missouri,True,True
398,Green Releaf Dispensary- Troy ,20 reviews,4.7,(636) 775-2708,Medical Retail: DIS000154 | Adult-Use Retail: DIS000154,"109 North Lincoln Dr Ste-E, Troy, Missouri 63379",1.0,1.0,1,0,1,0,Missouri,True,True
399,HomeState Dispensary - Creve Coeur ,2 reviews,3.0,(314) 900-1660,Adult-Use Retail: DIS000075 | Medical Retail: DIS000075,"105 N. Lindbergh, Creve Coeur, Missouri 63141",1.0,1.0,1,0,1,0,Missouri,True,True
400,3Fifteen Primo - Saint Louis ,259 reviews,4.9,(314) 330-2007,Medical Retail: DIS000029 | Adult-Use Retail: DIS000029,"5501 Chippewa Street, Saint Louis, Missouri 63109",1.0,1.0,1,0,1,0,Missouri,True,True
401,Greenlight Chippewa ,12 reviews,3.3,(844) 785-9333,Medical Retail: DIS000197 | Adult-Use Retail: DIS000197,"6497 Chippewa Street, St. Louis, Missouri 63109",1.0,1.0,1,0,1,0,Missouri,True,True
402,The Higher Cannabis Company - Tilbury ,0,,(519) 682-4224,Adult-Use Retail: CRSA1193459,"30 Mill Street West, Tilbury, ON N0P2L0",0.0,1.0,1,1,0,1,,False,True
403,Thrive Cottleville ,0,,(636) 557-7221,Adult-Use Retail: DIS000200 | Medical Retail: DIS000200,"4800 Mid Rivers Mall Drive, Cottleville, Missouri 63376",1.0,1.0,1,1,0,0,Missouri,True,True
404,High Profile St. Charles ,38 reviews,4.3,(636) 224-6033,Medical Retail: DIS000100 | Adult-Use Retail: DIS000100,"1416 Harvestowne Industrial Dr, St. Peters, Missouri 63304",1.0,1.0,1,0,1,0,Missouri,True,True
405,ShinyBud - Tilbury ,0,,(519) 607-0180,Adult-Use Retail: CRSA1236365,"5 Prospect St, Tilbury, ON N0P 2L0",0.0,1.0,1,1,0,0,,False,True
406,Sunrise Cannabis Dispensary - St. Louis ,18 reviews,5.0,(314) 353-9817,Medical Retail: DIS000009,"6407 Michigan Ave, St. Louis, Missouri 63111",1.0,0.0,1,1,0,0,Missouri,True,False
407,Terrabis - O'Fallon ,9 reviews,3.7,(971) 246-2253,Medical Retail: DIS000155 | Adult-Use Retail: DIS000155,"1172 W. Terra Lane, O'Fallon, Missouri 63366",1.0,1.0,1,1,0,0,Missouri,True,True
408,Great Lakes Exotics Cannabis Company ,35 reviews,4.8,(989) 305-6018,Adult-Use Retail: AU-R-000609,"1779 E US 23, East Tawas, Michigan 48730",0.0,1.0,1,0,1,1,Michigan,False,True
409,Harvest of Ohio - Columbus ,0,,(614) 626-5770,,"2950 N High St, Columbus, Ohio 43202",,,1,1,0,1,Ohio,True,False
410,Nirvana Center - Escanaba ,51 reviews,5.0,(906) 208-5676,Adult-Use Retail: AU-R-000984,"317 N Lincoln Rd, Escanaba, Michigan 49829",0.0,1.0,1,0,1,0,Michigan,False,True
411,Missouri Wild Alchemy ,24 reviews,4.8,(636) 887-0977,Medical Retail: DIS000176 | Adult-Use Retail: DIS000176,"2173 West Terra lane, O'fallon, Missouri 63366",1.0,1.0,1,0,1,0,Missouri,True,True
412,Bloom - O'Fallon Dispensary ,11 reviews,4.3,(636) 270-2600,Adult-Use Retail: DIS000064,"6700 Hwy N, St Charles, Missouri 63304",0.0,1.0,1,0,1,0,Missouri,False,True
413,Trulieve - Columbus ,0,,(614) 516-1181,Medical Retail: MMD.0700116,"8295 Sancus Blvd, Columbus, Ohio 43081",1.0,0.0,1,1,0,0,Ohio,True,False
414,The Source Cannabis - Lake Saint Louis ,11 reviews,4.8,(636) 355-9333,Medical Retail: DIS000173 | Adult-Use Retail: DIS000173,"859 Robert Raymond Drive, Lake Saint Louis, Missouri 63367",1.0,1.0,1,0,1,0,Missouri,True,True
415,Hippos Marijuana Dispensary - Chesterfield ,61 reviews,4.9,(314) 655-4520,Medical Retail: DIS000129 | Adult-Use Retail: DIS000129,"17409 – G Chesterfield Airport Rd., Chesterfield, Missouri 63005",1.0,1.0,1,0,1,0,Missouri,True,True
416,Proper Cannabis - Crestwood ,11 reviews,5.0,(314) 834-1579,Medical Retail: DIS000086 | Adult-Use Retail: DIS000086,"9933 Watson Road, St. Louis, Missouri 63126",1.0,1.0,1,0,1,0,Missouri,True,True
417,Good Day Farm - O'Fallon ,19 reviews,4.9,(636) 323-3907,Medical Retail: DIS000126 | Adult-Use Retail: DIS000126,"1140 Technology Drive, O'Fallon, Missouri 63368",1.0,1.0,1,0,1,0,Missouri,True,True
418,High Profile-St. Louis ,22 reviews,4.7,(314) 353-9922,Medical Retail: DIS000103,"10425 WATSON RD, ST. LOUIS, Missouri 63127",1.0,0.0,1,0,1,0,Missouri,True,False
419,True North Cannabis Co. - Wallaceburg ,2 reviews,5.0,(226) 797-0643,Adult-Use Retail: CRSA1193988,"740 James St., Wallaceburg, ON N8A 2P5",0.0,1.0,1,1,0,0,,False,True
420,Organic Remedies- St. Louis ,5 reviews,5.0,(314) 834-0420,Medical Retail: DIS000119,"11420 Concord Village Ave, St. Louis, Missouri 63123",1.0,0.0,1,0,1,0,Missouri,True,False
421,Kind Goods - Manchester ,82 reviews,4.8,(636) 484-9400,Medical Retail: DIS000193 | Adult-Use Retail: DIS000193,"14173 Manchester Rd Ste M, Manchester, Missouri 63011",1.0,1.0,1,0,1,0,Missouri,True,True
422,N’Bliss Cannabis | Manchester ,33 reviews,3.4,(314) 627-2499,Adult-Use Retail: DIS000073 | Medical Retail: DIS000073,"1266 Old Orchard Center, Manchester, Missouri 63021",1.0,1.0,1,1,0,0,Missouri,True,True
423,Good Day Farm - Lindbergh ,22 reviews,4.4,(314) 729-7059,Medical Retail: DIS000123 | Adult-Use Retail: DIS000123,"5519 South Lindbergh, St.Louis, Missouri 63123",1.0,1.0,1,0,1,0,Missouri,True,True
424,Terrasana Dispensaries - Columbus ,0,,(614) 434-6929,Medical Retail: MMD.0700087,"656 Grandview Ave, Columbus, Ohio 43215",1.0,0.0,1,1,0,1,Ohio,True,False
425,Proper Cannabis - South County ,114 reviews,4.9,(314) 257-0661,Medical Retail: DIS000112 | Adult-Use Retail: DIS000112,"7417 S Lindbergh Blvd, Saint Louis, Missouri 63125",1.0,1.0,1,0,1,0,Missouri,True,True
426,3Fifteen Primo - Valley Park ,138 reviews,4.9,(314) 924-0101,Medical Retail: DIS000121 | Adult-Use Retail: DIS000121,"839 Meramac STATION RD., Valley Park, Missouri 63088",1.0,1.0,1,0,1,0,Missouri,True,True
427,The Botanist - Columbus ,0,,(614) 924-2155,Medical Retail: MMD.0700081,"115 Vine St, Columbus, Ohio 43215",1.0,0.0,1,1,0,0,Ohio,True,False
428,N’Bliss Cannabis | Ellisville ,14 reviews,4.3,(314) 627-2499,Adult-Use Retail: DIS000066 | Medical Retail: DIS000066,"15396 Manchester Road, Ellisville, Missouri 63011",1.0,1.0,1,1,0,0,Missouri,True,True
429,SWADE Cannabis - Ellisville ,4 reviews,4.8,(314) 924-6500,Medical Retail: DIS000070,"1605 Manchester Road, Ellisville, Missouri 63011",1.0,0.0,1,1,0,0,Missouri,True,False
430,Nar Cannabis - Columbus ,0,,(380) 241-6151,Medical Retail: MMD.0700150,"350 E Long Street, Columbus, Ohio 43215",1.0,0.0,1,1,0,0,Ohio,True,False
431,Uplift - Mount Orab ,0,,(513) 399-8377,Medical Retail: MMD.0700097,"101 Mercy Blvd, Mount Orab, Ohio 45154",1.0,0.0,1,1,0,0,Ohio,True,False
432,Saphyre Dispensary ,0,,(614) 333-0456,Medical Retail: MMD.0700137,"4066 Morse Road, Columbus, Ohio 43230",1.0,0.0,1,1,0,0,Ohio,True,False
433,Kind Goods - Fenton ,173 reviews,4.7,(636) 492-6400,Medical Retail: DIS000142 | Adult-Use Retail: DIS000142,"180 Gravois Bluffs Cir Ste B, Fenton, Missouri 63026",1.0,1.0,1,0,1,0,Missouri,True,True
434,True North Cannabis Co. - Sarnia ,1 review,4.0,(226) 254-0505,Adult-Use Retail: CRSA1190783,"129 Mitton St., Sarnia, ON N7T 3C5",0.0,1.0,1,1,0,0,,False,True
435,Verdant Creations - Columbus ,0,,(614) 407-3111,Medical Retail: MMD.0700036,"1243 N Cassady Ave, Columbus, Ohio 43219",1.0,0.0,1,1,0,0,Ohio,True,False
436,Your Highness Cannabis - Sarnia ,1 review,5.0,(519) 607-1966,Adult-Use Retail: CRSA1188415,"415 Exmouth St Unit 104, Sarnia, ON N7T 8A4",0.0,1.0,1,1,0,0,,False,True
437,Jailhouse Cannabis Co ,8 reviews,4.8,(989) 785-6903,Adult-Use Retail: AU-R-000989,"12545 State St, Atlanta, Michigan 49709",0.0,1.0,1,0,1,0,Michigan,False,True
438,Amplify ,0,,(614) 656-7222,Medical Retail: MMD.0700155,"5304 N. Hamilton Rd, Columbus, Ohio 43230",1.0,0.0,1,1,0,0,Ohio,True,False
439,The We Store - Sarnia ,1 review,5.0,(226) 778-7386,Adult-Use Retail: CRSA1185924,"889 Exmouth Street, Sarnia, ON N7T 5R3",0.0,1.0,1,0,1,0,,False,True
440,PUFF Oscoda - RECREATIONAL 21+ ,698 reviews,5.0,(989) 569-3828,Adult-Use Retail: AU-R-000663,"635 S State St, Oscoda, Michigan 48750",0.0,1.0,1,0,1,1,Michigan,False,True
441,The We Store - Trudeau Dr ,1 review,5.0,(226) 784-7719,Adult-Use Retail: CRSA1191979,"450 Trudeau Dr, Sarnia, Ontario N7S4V1",0.0,1.0,1,0,1,0,,False,True
442,The Corner Farmacy - NOW OPEN! ,2 reviews,5.0,(231) 340-3739,Adult-Use Retail: AU-R-001033,"12909 South Straits Hwy. North Unit & Unit 1, Wolverine, Michigan 49799",0.0,1.0,1,0,1,0,Michigan,False,True
443,Bogarts Cannabis ,4 reviews,3.0,(519) 491-2243,Adult-Use Retail: CRSA1191932,"1202 Lakeshore Road, Unit A, Sarnia, ON N7S 2L2",0.0,1.0,1,0,1,0,,False,True
444,Verilife - Hillsboro ,0,,(937) 402-4016,Medical Retail: MMD.0700060,"1098 N. High Street, Hillsboro, Ohio 45133",1.0,0.0,1,1,0,0,Ohio,True,False
445,Canna Klub - Wolverine ,19 reviews,5.0,(231) 753-2300,Adult-Use Retail: AU-R-000815,"4625 Webb Rd, Wolverine, Michigan 49799",0.0,1.0,1,0,1,0,Michigan,False,True
446,True North Cannabis Co. - McNaughton Ave. Chatham ,0,,(519) 397-2250,Adult-Use Retail: CRSA1244750,"170 McNaughton Ave W., Chatham, ON N7L 1R4",0.0,1.0,1,1,0,0,,False,True
447,The We Store - St Clair St. ,12 reviews,3.7,(226) 799-9314,Adult-Use Retail: CRSA1172728,"427 St Clair St, Chatham-Kent, ON N7L3K4",0.0,1.0,1,0,1,0,,False,True
448,Bud Bank Inc. ,4 reviews,4.0,(877) 442-0420,Adult-Use Retail: CRSA1172501,"445 Richmond St, Chatham, ON N7M 1R2",0.0,1.0,1,1,0,0,,False,True
449,True North Cannabis Co. - King St. Chatham ,1 review,5.0,(519) 352-6017,,"85 King St W, Chatham, ON N7M 1C7",,,1,1,0,0,,False,True
450,Wacky Jackz Cannabis ,10 reviews,4.5,(906) 474-5220,Adult-Use Retail: AU-R-000793,"12840 U.S. HWY 2, Rapid River, Michigan 49878",0.0,1.0,1,0,1,0,Michigan,False,True
451,RISE Dispensaries Lorain ,0,,(440) 363-0237,Medical Retail: MMD.0700016,"1920 Cooper Foster Park Road, Lorain, Ohio 44053",1.0,0.0,1,1,0,0,Ohio,True,False
452,Proper Cannabis - Warrenton ,48 reviews,4.4,(636) 255-8943,Medical Retail: DIS000158 | Adult-Use Retail: DIS000158,"711 N State Highway 47, Warrenton, Missouri 63383",1.0,1.0,1,0,1,0,Missouri,True,True
453,Homestate Dispensary - Eureka ,2 reviews,5.0,(636) 536-0055,Adult-Use Retail: DIS000079 | Medical Retail: DIS000079,"108 C. Hilltop Village Center Drive, Eureka, Missouri 63025",1.0,1.0,1,0,1,0,Missouri,True,True
454,Missouri Health and Wellness - Kirksville ,9 reviews,4.9,(660) 956-0560,Medical Retail: DIS000006 | Adult-Use Retail: DIS000006,"215 E. Charles St., Kirksville, Missouri 63501",1.0,1.0,1,1,0,0,Missouri,True,True
455,Bloc Dispensary - Kirksville ,13 reviews,3.7,(660) 279-0056,Medical Retail: DIS000024 | Adult-Use Retail: DIS000024,"400 N. Baltimore St, Kirksville, Missouri 63510",1.0,1.0,1,0,1,0,Missouri,True,True
456,Good Day Farm - Imperial ,34 reviews,5.0,(636) 467-2323,Medical Retail: DIS000174 | Adult-Use Retail: DIS000174,"1229 Main Street, Imperial, Missouri 63052",1.0,1.0,1,0,1,0,Missouri,True,True
457,Heya Wellness Kirksville ,1 review,4.0,(636) 344-0767,Medical Retail: DIS000040 | Adult-Use Retail: DIS000040,"120 South Main Street, Kirksville, Missouri 63501",1.0,1.0,1,1,0,0,Missouri,True,True
458,Pop's Cannabis - Brights Grove ,0,,(519) 908-9211,Adult-Use Retail: CRSA1206262,"2600 Lakeshore Rd Unit 9, Brights Grove, ON N0N 1C0",0.0,1.0,1,1,0,0,,False,True
459,Glazed and Confused ,16 reviews,4.3,(906) 875-4201,Adult-Use Retail: AU-R-000361,"2465 US Highway 2 S, Crystal Falls, Michigan 49920",0.0,1.0,1,0,1,0,Michigan,False,True
460,N’Bliss Cannabis | House Springs ,5 reviews,4.2,(314) 627-2566,Adult-Use Retail: DIS000149 | Medical Retail: DIS000149,"3 Walter’s Place, House Springs, Missouri 63051",1.0,1.0,1,1,0,0,Missouri,True,True
461,The Citizen by Klutch - Lorain ,0,,(440) 766-1040,Medical Retail: MMD.0700101,"5152 Grove Ave, Lorain, Ohio 44055",1.0,0.0,1,1,0,0,Ohio,True,False
462,Green Goods - Rochester ,10 reviews,3.2,(507) 481-3140,Medical Nonstorefront: VIREOHEALTH,"3456 E. Circle Drive NE, Rochester, Minnesota 55906",1.0,0.0,1,1,0,1,Minnesota,True,False
463,BaM Body and Mind Dispensary - Cleveland ,0,,(440) 252-4046,Medical Retail: MMD.0700054,"709 Sugar Lane, Elyria, Ohio 44035",1.0,0.0,1,1,0,1,Ohio,True,False
464,Rose Gold Cannabis ,1 review,5.0,(888) 886-2795,Adult-Use Retail: CRSA1189358,"4247 Oil Heritage Rd, Petrolia, ON N0N 1R0",0.0,1.0,1,1,0,1,,False,True
465,Higher Limits Cannabis Company - Blenheim ,2 reviews,5.0,(226) 367-0433,Adult-Use Retail: CRSA1172623,"52 Catherine Street, Unit 4, Blenheim, ON N0P 1A0",0.0,1.0,1,0,1,0,,False,True
466,Missouri Health and Wellness - Washington ,13 reviews,3.9,(636) 266-0055,Medical Retail: DIS000145 | Adult-Use Retail: DIS000145,"4 Franklin Ave., Washington, Missouri 63090",1.0,1.0,1,1,0,0,Missouri,True,True
467,Consume Cannabis Harrisville ,70 reviews,4.4,(989) 623-9700,Adult-Use Retail: AU-R-000345 | Medical Retail: PC-000509,"305 N State St, Harrisville, Michigan 48740",1.0,1.0,1,0,1,0,Michigan,True,True
468,Sunrise Cannabis Dispensary - Macon ,0,,(314) 353-9817,Medical Retail:  DIS000033,"2005 N Missouri St, Macon, Missouri 63552",1.0,0.0,1,1,0,0,Missouri,True,False
469,Green Releaf Dispensary - Mexico ,2 reviews,5.0,(573) 567-5508,Medical Retail: DIS000157 | Adult-Use Retail: DIS000157,"3848 S Clark Streety, Mexico, Missouri 65265",1.0,1.0,1,0,1,0,Missouri,True,True
470,The Outpost Crystal Falls ,31 reviews,5.0,(906) 874-2231,Adult-Use Retail: AU-R-000436,"32 Superior Ave, Crystal Falls, Michigan 49920",0.0,1.0,1,1,0,0,Michigan,False,True
471,ShinyBud - Blenheim ,0,,(226) 367-0480,Adult-Use Retail: CRSA1236363,"63 Talbot St W Unit B, Blenheim, ON N0P 1A0",0.0,1.0,1,1,0,0,,False,True
472,N’Bliss Cannabis | Festus ,7 reviews,4.9,(314) 627-2599,Adult-Use Retail: DIS000116 | Medical Retail: DIS000116,"2285 US Hwy 67 S., Festus, Missouri 63028",1.0,1.0,1,1,0,0,Missouri,True,True
473,The Fire Station Cannabis Co - Iron River ,40 reviews,4.8,(906) 214-7857,Adult-Use Retail: AU-R-000686,"231 North 4th Avenue, Iron River, Michigan 49935",0.0,1.0,1,1,0,1,Michigan,False,True
474,Green Pharm Iron River - Rec - Now Open! ,505 reviews,4.9,(906) 233-1185,Adult-Use Retail: AU-R-000850,"727 Riverside Plaza, Iron River, Michigan 49935",0.0,1.0,1,0,1,0,Michigan,False,True
475,CANNABIS XPRESS ,0,,+64 7 243 2664,Adult-Use Retail: CROL1193846 | Adult-Use Retail: CRSA1210887,"39 Main Street East, Ridgetown, ON N0P 2C0",0.0,1.0,1,0,1,1,,False,True
476,Green Pharm - Ossineke ,10 reviews,5.0,(989) 471-1000,Adult-Use Retail: AU-R-000774,"11686 US HWY 23 S Suite 200, Ossineke, Michigan 49766",0.0,1.0,1,0,1,0,Michigan,False,True
477,Sunnyside Medical Marijuana Dispensary - Newark ,0,,(740) 759-1740,Medical Retail: MMD.0700061,"1546 W Church St, Newark, Ohio 43055",1.0,0.0,1,1,0,0,Ohio,True,False
478,Zen Leaf Newark ,0,,(740) 443-3193,Medical Retail: MMD.0700067,"1250 N 21st St, Newark, Ohio 43055",1.0,0.0,1,1,0,0,Ohio,True,False
479,Sunnyside Medical Marijuana Dispensary – Chillicothe ,0,,(740) 375-2180,Medical Retail: MMD.0700064,"1641 N Bridge St, Chillicothe, Ohio 45601",1.0,0.0,1,1,0,0,Ohio,True,False
480,RISE Dispensaries Lakewood (Detroit) ,0,,(216) 273-0062,Medical Retail: MMD.0700052,"18607 Detroit Ave, Lakewood, Ohio 44107",1.0,0.0,1,1,0,0,Ohio,True,False
481,Good Day Farm - St. Clair ,31 reviews,4.7,(636) 322-4054,Medical Retail: DIS000179,"1909 B N. Service Road East, St. Clair, Missouri 63077",1.0,0.0,1,0,1,0,Missouri,True,False
482,RISE Dispensaries Lakewood (Madison) ,0,,(216) 273-0088,Medical Retail: MMD.0700047,"11818 Madison Ave, Lakewood, Ohio 44107",1.0,0.0,1,1,0,0,Ohio,True,False
483,Neighborhood Provisions (Med + Rec) ,84 reviews,4.9,(989) 266-9333,Medical Retail: PC-000770 | Adult-Use Retail: AU-R-000697,"909 W. Washington Ave, Alpena, Michigan 49707",1.0,1.0,1,0,1,1,Michigan,True,True
484,Green Releaf Dispensary - Moberly ,2 reviews,5.0,(660) 372-1560,Medical Retail: DIS000188 | Adult-Use Retail: CUL000063,"412 west Coates street, Moberly, Missouri 65270",1.0,1.0,1,0,1,0,Missouri,True,True
485,LivWell Enlightened Health - Cheboygan (Previously The Woods Cheboygan) ,362 reviews,4.9,(231) 268-3007,Adult-Use Retail: AU-R-000588 | Medical Retail: PC-000713,"123 E State St, Cheboygan, Michigan 49721",1.0,1.0,1,1,0,0,Michigan,True,True
486,Farmhouse UP PC ,0,,(906) 261-6200,Adult-Use Retail: AU-R-001011,"W17812 US Hwy 2, Gould City, Michigan 49838",0.0,1.0,1,0,1,1,Michigan,False,True
487,RISE Dispensaries Cleveland ,0,,(216) 243-0165,Medical Retail: MMD.0700026,"1222 Prospect Avenue, Cleveland, Ohio 44115",1.0,0.0,1,1,0,0,Ohio,True,False
488,Cauldron Cannabis - Glencoe ,1 review,5.0,(226) 678-3420,Adult-Use Retail: CRSA1212676,"219 Main St., Glencoe, ON N0L 1M0",0.0,1.0,1,1,0,0,,False,True
489,PARC Cannabis Alpena - Recreational ,11 reviews,4.3,(989) 340-0374,Adult-Use Retail: AU-R-000933,"1105 Chisholm, alpena, Michigan 49707",0.0,1.0,1,0,1,1,Michigan,False,True
490,The Botanist - Cleveland ,0,,(440) 671-0420,Medical Retail: MMD.0700082,"3865 Lakeside Ave E, Cleveland, Ohio 44114",1.0,0.0,1,1,0,0,Ohio,True,False
491,Terrasana Dispensaries - Garfield Heights ,0,,(216) 232-2527,Medical Retail: MMD.0700086,"10500 Antenucci Blvd #200, Garfield Heights, Ohio 44125",1.0,0.0,1,1,0,0,Ohio,True,False
492,Elevated Exotics ,23 reviews,4.9,(906) 376-0420,Adult-Use Retail: AU-R-000710,"9570 State Highway M95, Republic, Michigan 49879",0.0,1.0,1,0,1,0,Michigan,False,True
493,Amplify ,0,,(216) 465-3920,Medical Retail: MMD.0700092,"1782 Coventry Rd, Cleveland Hts, Ohio 44118",1.0,0.0,1,1,0,0,Ohio,True,False
494,THE BEND CANNABIS CO. - Grand Bend ,1 review,5.0,(519) 238-6450,Adult-Use Retail: CRSA1172500,"19 Main St W, Grand Bend, Lambton Shores, ON N0M 1T0",0.0,1.0,1,1,0,0,,False,True
495,True North Cannabis Co. - Grand Bend ,0,,(226) 354-1604,Adult-Use Retail: CRSA1198657,"31 Ontario Street North, Grand Bend, ON N0M 1T0",0.0,1.0,1,1,0,0,,False,True
496,Nectar - Euclid ,0,,(216) 400-6889,Medical Retail: MMD.0700164,"21100 St. Clair Ave, Euclid, Ohio 44117",1.0,0.0,1,1,0,0,Ohio,True,False
497,True North Cannabis Co. - Strathroy ,1 review,5.0,(519) 930-2385,Adult-Use Retail: CRSA1192892,"51 Front St. W, Strathroy, ON N7G 1X6",0.0,1.0,1,0,1,0,,False,True
498,Columbia Care - Logan ,0,,(740) 300-1821,Medical Retail: MMD.0700071,"245 West Main Street, Logan, Ohio 43138",1.0,0.0,1,1,0,0,Ohio,True,False
499,High Profile – Marquette ,684 reviews,4.8,(906) 273-0095,Adult-Use Retail: AU-R-000729,"300 M-553, Marquette, Michigan 49855",0.0,1.0,1,0,1,0,Michigan,False,True
500,Firelight and Co ,6 reviews,5.0,(906) 273-1116,Adult-Use Retail: AU-R-000885,"918 CR 480, Marquette, Michigan 49855",0.0,1.0,1,0,1,0,Michigan,False,True
501,Heya Wellness Park Hills ,0,,(636) 344-0767,Medical Retail: DIS000118 | Adult-Use Retail: DIS000118,"100 Strauss Drive, Park Hills, Missouri 63601",1.0,1.0,1,1,0,0,Missouri,True,True
502,The Botanist - Wickliffe ,0,,(440) 671-0420,Medical Retail: MMD.0700083,"30133 Euclid Avenue, Wickliffe, Ohio 44092",1.0,0.0,1,1,0,0,Ohio,True,False
503,Hippos Marijuana Dispensary - Columbia ,24 reviews,4.8,(573) 333-7543,Medical Retail: DIS000190 | Adult-Use Retail: DIS000190,"2500 Broadway Bluffs Dr. Ste 102, Columbia, Missouri 65201",1.0,1.0,1,0,1,0,Missouri,True,True
504,Bloc Dispensary - Farmington ,11 reviews,4.9,(573) 234-6344,Medical Retail: DIS000132 | Adult-Use Retail: DIS000132,"730 Market St, Farmington, Missouri 63640",1.0,1.0,1,0,1,0,Missouri,True,True
505,Story of Coshocton ,0,,(202) 666-0432,Medical Retail: MMD.0700139,"115 N 2nd Street, Coshocton, Ohio 43812",1.0,0.0,1,1,0,0,Ohio,True,False
506,Green Releaf Dispensary - Columbia ,1 review,5.0,(573) 507-6723,Adult-Use Retail: DIS000160 | Medical Retail: DIS000160,"204 E BROADWAY, Columbia, Missouri 65203",1.0,1.0,1,0,1,0,Missouri,True,True
507,The Fire Station Cannabis Co Ishpeming ,6 reviews,3.2,(906) 204-2195,Adult-Use Retail: AU-R-000855,"611 Palms Ave, Ishpeming, Michigan 49855",0.0,1.0,1,1,0,1,Michigan,False,True
