State,License Number,License Type,Company Name,DBA,License Status,Address 1,Address 2,City,Zip Code,Issue Date,Effective Date,Expire Date,License Term,License Type 2,Owner/Contact,Structure,Email,Phone,Website,,,,,,,,,
CA,C10-0001079-LIC,Adult-Use and Medicinal,Park Social Inc,Park Social,Active,1222 Park St,,Alameda,94501,6/15/22 0:00,##########,6/15/24 0:00,Provisional,Commercial -  Retailer,"Aaron Robert Kraw, Alicia Cotta, David Kang, James Rollins II, Justin Jarin, Miguel Rodriguez",Corporation,Alicia@waynebc.Com,(510) 812-1600,,,,,,,,,,
CA,C10-0001080-LIC,Adult-Use and Medicinal,Retail Cm1 LLC,Nectar,Active,2275 Newport Blvd,,Costa Mesa,92627,6/16/22 0:00,##########,6/16/24 0:00,Provisional,Commercial -  Retailer,"Jeremy Pratt, Sanjit Malia, Simer Singh",Limited Liability Company,J.Pratt@nectarpdx.Com,(503) 805-7523,,,,,,,,,,
CA,C10-0001081-LIC,Adult-Use and Medicinal,"Haven #1, LLC",Haven,Active,1704 Belmont Ave E,,Fresno,93701,6/16/22 0:00,##########,6/16/24 0:00,Annual,Commercial -  Retailer,"Jeffrey Shepherd, Michael Simonian",Limited Liability Company,Michaels@myhavenstores.Com,(562) 280-7414,,,,,,,,,,
CA,C10-0001082-LIC,Adult-Use and Medicinal,Golden Hights Inc,GOLDEN HIGHTS,Active,13445 Estelle St,,Corona,92879,6/16/22 0:00,##########,6/16/24 0:00,Annual,Commercial -  Retailer,"Charlena Berry, gina M saady, Saad Pattah, Sahara Bernes",Corporation,Danny@cakeenterprises.Com,(512) 745-3242,,,,,,,,,,
CA,C10-0001083-LIC,Adult-Use and Medicinal,Highlands Dispensary LLC,Garden of Eden at the Highlands,Active,"7000 Tesla Rd, #a",,Livermore,94550,6/16/22 0:00,##########,6/16/24 0:00,Annual,Commercial -  Retailer,"Amanda k Benjamin, Darcie Tilton Kent, David Bradley Kent, Kailyn Elizabeth Kent, Mark Douglas McMillan, Pamela N Epstein, Shareef El-Sissi, Soufyan M Abouahmed",Limited Liability Company,Goelivermorelicensing@gmail.Com,(510) 906-0660,,,,,,,,,,
CA,C10-0001084-LIC,Adult-Use and Medicinal,Sgi Oxnard LLC,SGI OXNARD LLC,Active,2343 Oxnard Blvd N,,Oxnard,93036,6/16/22 0:00,##########,6/16/24 0:00,Annual,Commercial -  Retailer,"Gregory Alan Fink, James Kim, Susan M Hoy, Tak Sato",Limited Liability Company,Licensing@shrynegroup.Com,(213) 567-4201,,,,,,,,,,
CA,C10-0001085-LIC,Adult-Use and Medicinal,Authentic El Cerrito LLC,AUTHENTIC EL CERRITO LLC,Active,10770 San Pablo Ave,,El Cerrito,94530,6/16/22 0:00,##########,6/16/24 0:00,Annual,Commercial -  Retailer,"Gregory Alan Fink, James Kim, Susan M Hoy, Tak Sato",Limited Liability Company,Licensing@shrynegroup.Com,(213) 567-4201,,,,,,,,,,
CA,C10-0001086-LIC,Adult-Use and Medicinal,Cm Triangle Enterprise LLC,Data Not Available,Expired,1072 Bristol St,,Costa Mesa,92626,6/16/22 0:00,##########,6/16/23 0:00,Provisional,Commercial -  Retailer,"Angad S Pasricha, Chelsea Kitahara, Krystal Kei Kitahara",Limited Liability Company,Asingh@nuvata.Co,(562) 412-3194,,,,,,,,,,
CA,C10-0001087-LIC,Adult-Use and Medicinal,"Revo's Finest, LLC",Revo's Finest,Active,19234 W Vanowen St,,Reseda,91335,6/17/22 0:00,##########,6/17/24 0:00,Provisional,Commercial -  Retailer,"Murad Tovmasyan, Vahe Musakhanyan",Limited Liability Company,Revosfinest@gmail.Com,(747) 250-9396,,,,,,,,,,
CA,C10-0001088-LIC,Adult-Use,"2378 Westwood Partners, LLC","2378 WESTWOOD PARTNERS, LLC",Surrendered,2378 S Westwood Blvd,,Los Angeles,90064,6/20/22 0:00,9/1/23 0:00,6/20/24 0:00,Provisional,Commercial -  Retailer,"Jeff Damavandi, Ricardo Weatherborne",Limited Liability Company,Richroyalart@gmail.Com,(323) 635-5100,,,,,,,,,,
CA,C10-0001089-LIC,Adult-Use and Medicinal,"Indythree, LLC",Jane Dispensary,Active,8145 Gravenstein Hwy,,Cotati,94931,6/20/22 0:00,##########,6/20/24 0:00,Annual,Commercial -  Retailer,"Gregory Windisch, Jamie Rose Shira, Mario Tamo, Randall Paul Waller, Steven Monahan",Limited Liability Company,Mariojtamo@gmail.Com,(707) 529-8385,,,,,,,,,,
CA,C10-0001090-LIC,Adult-Use and Medicinal,Relief Corp,Data Not Available,Active,300 La Cienega Blvd S,,Los Angeles,90048,6/20/22 0:00,##########,6/20/24 0:00,Provisional,Commercial -  Retailer,"Devon Julian, Julie Le, Sam Dabbas",Corporation,Dabbssam@yahoo.Com,(310) 721-9113,,,,,,,,,,
CA,C10-0001091-LIC,Adult-Use and Medicinal,Jhd Investments LLC,Culture Cannabis Club,Active,5801 Mission St,,San Francisco,94112,6/20/22 0:00,##########,6/20/24 0:00,Annual,Commercial -  Retailer,Heidi Hanley,Limited Liability Company,Julie@culturecannabisclub.Com,(619) 277-2827,,,,,,,,,,
CA,C10-0001092-LIC,Adult-Use and Medicinal,Culture Cm Newport Street LLC,Culture Cannabis Club,Active,2301 Newport Blvd,,Costa Mesa,92627,6/20/22 0:00,##########,6/20/24 0:00,Annual,Commercial -  Retailer,"Julie Le, Paul Jacobson, Philip Hon",Limited Liability Company,Julie@culturecannabisclub.Com,(619) 277-2827,,,,,,,,,,
CA,C10-0001093-LIC,Adult-Use and Medicinal,"Inside The Culture Triangle, Inc","INSIDE THE CULTURE TRIANGLE, INC",Active,22 10th St E,,Tracy,95376,6/20/22 0:00,##########,6/20/24 0:00,Provisional,Commercial -  Retailer,"Christopher Francy, Devon Julian, Letitia Moran",Corporation,Devon@culturecannabisclub.Com,(619) 277-2827,,,,,,,,,,
CA,C10-0001094-LIC,Adult-Use and Medicinal,"Hilife Group Mv, LLC",BUZZ CANNABIS,Active,2605 Camino Del Rio S,,San Diego,92108,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Besma Ibrahim, Ray Ibrahim, Rita Hirmez, Sam Abbo, Steven Abbo",Limited Liability Company,Rayibrahimcanna@gmail.Com,(619) 857-3001,,,,,,,,,,
CA,C10-0001095-LIC,Adult-Use and Medicinal,"Culture Holdings Of Wildomar, Inc.",Culture Cannabis Club,Active,33980 Mission Trl,,Wildomar,92595,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,Julie Le,Corporation,Julie@culturecannabisclub.Com,(619) 277-2827,,,,,,,,,,
CA,C10-0001096-LIC,Adult-Use and Medicinal,Responsible And Compliant Retail Blackstone LLC,Embarc Fresno,Active,4592 N Blackstone Ave,,Fresno,93726,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Dustin Moore, Lauren N Carpenter",Limited Liability Company,Licensing@goembarc.Com,(916) 573-2448,,,,,,,,,,
CA,C10-0001097-LIC,Adult-Use and Medicinal,Ml Costa Mesa LLC,MedLeaf,Active,2285 Newport Blvd,,Costa Mesa,92627,6/21/22 0:00,##########,6/21/24 0:00,Provisional,Commercial -  Retailer,"George Hannawi, Jalil Haeri, Shahin Motamedhashemi",Limited Liability Company,George@shopmedleaf.Com,(949) 683-0310,,,,,,,,,,
CA,C10-0001098-LIC,Adult-Use and Medicinal,Yuma Way Ca LLC,Yuma Way CA LLC,Active,2544 Vineyard Ave E,,Oxnard,93036,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"jessica reuven, Kirill Merkulo, Margarita Tsalyuk",Limited Liability Company,Jessica.Reuven@yumaway.Com,(720) 275-8956,,,,,,,,,,
CA,C10-0001099-LIC,Adult-Use and Medicinal,Jiva Tcy LLC,Dr. Greenthumb's Tracy,Active,951 Central Ave N,,Tracy,95376,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Brandon Johnson, Daniel Firtel, Laila B Bhamani, Michael Wayne Kramer, Rajiv J Pottabathni, Ryan Johnson",Limited Liability Company,Licensing@trp.Co,(714) 448-3649,,,,,,,,,,
CA,C10-0001100-LIC,Adult-Use and Medicinal,Infinity Assets Fresno LLC,Infinity Assets Fresno LLC,Active,618 E Shaw Ave,,Fresno,93710,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Alicia Cotta, Christopher Ryan Hester, David Kang, James Rollins II, Joshua david Rogina, Justin Jarin, Miguel Rodriguez, Nick M Rendino, Scott Michael Morse",Limited Liability Company,Alicia@waynebc.Com,(510) 812-1600,,,,,,,,,,
CA,C10-0001101-LIC,Adult-Use and Medicinal,"1261 Wishon Opco, LLC",Dr. Greenthumb's Fresno,Active,1264 Wishon Ave N,,Fresno,93728,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Brandon Johnson, Daniel Firtel, Kacey K Auston, Michael Wayne Kramer, Ryan Johnson, Thomas James Linovitz",Limited Liability Company,Licensing@trp.Com,(714) 448-3649,,,,,,,,,,
CA,C10-0001102-LIC,Adult-Use and Medicinal,17th St Retail LLC,17th St Retail,Active,124 E 17th St,,Costa Mesa,92627,6/21/22 0:00,##########,6/21/24 0:00,Provisional,Commercial -  Retailer,"James Switzer, Lee McCue, Peter Ishak",Limited Liability Company,Peter@distillateco.Com,(323) 744-1738,,,,,,,,,,
CA,C10-0001103-LIC,Adult-Use and Medicinal,"Cr Santa Rosa, LLC",Cookies Santa Rosa,Active,1937 Santa Rosa Ave,,Santa Rosa,95407,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Brandon Johnson, Daniel Firtel, Michael Wayne Kramer, Ryan Johnson, Thomas James Linovitz",Limited Liability Company,Bj@cookiesre.Com,(949) 275-0748,,,,,,,,,,
CA,C10-0001104-LIC,Adult-Use and Medicinal,"Bakery Sorrento, LLC",Cookies Sorrento,Active,11330 Sorrento Valley Rd,,San Diego,92121,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Brandon Johnson, Charles Cyrus Ramsey, Daniel Firtel, Gilbert Anthony Milam, Ian Habenicht, Les-Jai Peronnet Chang, Michael Wayne Kramer, Parker Berling, Ryan Johnson, Thomas James Linovitz",Corporation,Bj@cookiesre.Com,(949) 275-0748,,,,,,,,,,
CA,C10-0001105-LIC,Adult-Use and Medicinal,"5048 Blackstone Opco, LLC",Cookies Fresno,Active,5048 Blackstone Ave N,,Fresno,93710,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Brandon Johnson, Daniel Firtel, Kacey K Auston, Michael Wayne Kramer, Ryan Johnson, Thomas James Linovitz",Limited Liability Company,Licensing@trp.Co,(714) 448-3649,,,,,,,,,,
CA,C10-0001106-LIC,Adult-Use and Medicinal,Shryne Barstow LLC,STIIIZY Barstow,Active,2560 High Point Pkwy,,Barstow,92311,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Gregory Alan Fink, James Kim, Susan M Hoy, Tak Sato",Limited Liability Company,Licensing-Admin@shrynegroup.Com,(213) 567-4201,,,,,,,,,,
CA,C10-0001107-LIC,Adult-Use and Medicinal,Authentic El Centro LLC,AUTHENTIC EL CENTRO LLC,Active,3009 Dogwood Rd S,,El Centro,92243,6/21/22 0:00,##########,6/21/24 0:00,Annual,Commercial -  Retailer,"Gregory Alan Fink, James Kim, Susan M Hoy, Tak Sato",Limited Liability Company,Licensing@shrynegroup.Com,(213) 567-4201,,,,,,,,,,
CA,C10-0001108-LIC,Adult-Use and Medicinal,Jiva Hwd LLC,JIVA HWD LLC,Active,22701 Foothill Blvd,,Hayward,94541,6/22/22 0:00,##########,6/22/24 0:00,Annual,Commercial -  Retailer,Rajiv J Pottabathni,Limited Liability Company,Raj@jivalife.Org,(732) 801-6300,,,,,,,,,,
CA,C10-0001109-LIC,Adult-Use and Medicinal,Circle City Trade Group LLC,CHKN 'N WAFFLEZ,Active,1253 Enterprise Ct,,Corona,92882,6/23/22 0:00,##########,6/23/24 0:00,Provisional,Commercial -  Retailer,"Jeffrey Meng, Matt A Yunker",Limited Liability Company,Jmencius888@gmail.Com,(562) 833-8316,,,,,,,,,,
CA,C10-0001110-LIC,Adult-Use and Medicinal,"Miracle Leaf, LLC",Elevate South Los Angeles,Active,10401 Avalon Blvd S,,Los Angeles,90003,6/23/22 0:00,##########,6/23/24 0:00,Provisional,Commercial -  Retailer,"Alfonso Flores, Kevin Krivitsky",Limited Liability Company,Info@elevate-Dispensary.Com,(818) 835-9525,,,,,,,,,,
CA,C10-0001111-LIC,Adult-Use and Medicinal,"Harbor Management Group, LLC",SafePort,Active,2150 Trabajo Dr,,Oxnard,93030,6/23/22 0:00,##########,6/23/24 0:00,Annual,Commercial -  Retailer,"Lonnie Clifford Jarvis, Nancy Jarvis, Nicole Jarvis",Limited Liability Company,Lonnie@safeportcannabis.Com,(805) 827-3615,,,,,,,,,,
CA,C10-0001112-LIC,Adult-Use and Medicinal,"Blue Enterprises Oxnard I, LLC",Dr. Greenthumb's Oxnard,Active,2655 Vineyard Ave E,,Oxnard,93036,6/23/22 0:00,##########,6/23/24 0:00,Annual,Commercial -  Retailer,"Aaron Herzberg, Brandon Johnson, Daniel Firtel, Michael Wayne Kramer, Ryan Johnson, Thomas James Linovitz",Limited Liability Company,Licensing@trp.Co,(714) 448-3649,,,,,,,,,,
CA,C10-0001113-LIC,Adult-Use and Medicinal,Optilief LLC,Cookies Highland Park,Active,5725 N Figueroa St,,Los Angeles,90042,6/23/22 0:00,##########,6/23/24 0:00,Provisional,Commercial -  Retailer,"Brandon Johnson, Bret David Rosol, Daniel Firtel, Kimble C Cannon, Kyle Gregory Suffolk, Nancy Suffolk, Reena Patel, Ryan Johnson",Limited Liability Company,Optilief@gmail.Com,(805) 404-4141,,,,,,,,,,
CA,C10-0001114-LIC,Adult-Use and Medicinal,Coast To Coast Caregivers Corp.,Culture Cannabis Club,Active,"230 Main St N, #230-232",,Porterville,93257,6/24/22 0:00,##########,6/24/24 0:00,Annual,Commercial -  Retailer,"Christopher Francy, Devon Julian, Jovita Castaneda",Corporation,Christina@bloomstoneco.Com,(347) 351-8309,,,,,,,,,,
CA,C10-0001115-LIC,Adult-Use and Medicinal,Electric Ave. Holdings,Electric Ave.,Active,9282 Mission Blvd,,Jurupa Valley,92509,6/24/22 0:00,##########,6/24/24 0:00,Provisional,Commercial -  Retailer,Brandon Vargas,Corporation,Brandon@nugl.Com,(714) 588-5625,,,,,,,,,,
CA,C10-0001116-LIC,Adult-Use and Medicinal,Ashe Society Sb LLC,ASHE,Active,444 N H St,,SN Bernrdno,92410,6/24/22 0:00,##########,6/24/24 0:00,Provisional,Commercial -  Retailer,Elaine Lu,Limited Liability Company,Elaine@ashesociety.Com,(916) 202-8424,,,,,,,,,,
CA,C10-0001117-LIC,Adult-Use and Medicinal,Aggrieved Elk LLC,California Street Cannabis at Sansome,Active,615 Sansome St,,San Francisco,94111,6/24/22 0:00,##########,6/24/24 0:00,Annual,Commercial -  Retailer,"Ben Bleiman, Drakari Keith Donaldson, Duncan Ley",Limited Liability Company,Drakaridonaldson@gmail.Com,(415) 438-0860,,,,,,,,,,
CA,C10-0001118-LIC,Adult-Use,Nebrina Barstow LLC,Nebrina Barstow LLC,Active,2795 Lenwood Rd,,Barstow,92311,6/27/22 0:00,##########,6/27/24 0:00,Provisional,Commercial -  Retailer,Brandon Banks,Limited Liability Company,Brandonbanks066@gmail.Com,(773) 220-5786,,,,,,,,,,
CA,C10-0001119-LIC,Adult-Use,Cn Dhs,DANK HOUSE,Active,66292 Pierson Blvd,,DSRT Hot SPGS,92240,6/27/22 0:00,##########,6/27/24 0:00,Annual,Commercial -  Retailer,"David Stevenson, Tom Yarak",Corporation,Tom@club-Nirvana.Com,(916) 439-4859,,,,,,,,,,
CA,C10-0001120-LIC,Adult-Use and Medicinal,"Haven #7, LLC","HAVEN #7, LLC",Active,1 Morton Ave W,,Porterville,93257,6/27/22 0:00,##########,6/27/24 0:00,Annual,Commercial -  Retailer,"Mark Simonian, Michael Simonian",Limited Liability Company,Licensing@nextgenenterprises.Biz,(714) 376-2546,,,,,,,,,,
CA,C10-0001121-LIC,Adult-Use and Medicinal,Altamont Wellness LLC,Altamont Wellness LLC,Active,239 11th St W,,Tracy,95376,6/27/22 0:00,##########,6/27/24 0:00,Provisional,Commercial -  Retailer,"Brian Joseph Galletta, John Palmer, Robert P Thomas",Limited Liability Company,Devlin.Jm@gmail.Com,(916) 718-9143,,,,,,,,,,
CA,C10-0001122-LIC,Adult-Use and Medicinal,"Industrial Court L12, LLC","INDUSTRIAL COURT L12, LLC",Expired,68956 Perez Rd,,Cathedral CTY,92234,6/27/22 0:00,##########,6/27/23 0:00,Annual,Commercial -  Retailer,Edlin Kim,Limited Liability Company,Licensing@thebakeryshop.Com,(949) 614-0099,,,,,,,,,,
CA,C10-0001123-LIC,Adult-Use and Medicinal,Libra Crenshaw LLC,Libra Cannabis Co,Active,3681 Crenshaw Blvd,,Los Angeles,90016,6/27/22 0:00,##########,6/27/24 0:00,Provisional,Commercial -  Retailer,"Bradley Ulisky, Christopher Martinez, Howard Joshua Mills, John Roth Greenwood, Pedro Ordonez",Limited Liability Company,Chrismtz0589@gmail.Com,(760) 899-8025,,,,,,,,,,
CA,C10-0001124-LIC,Adult-Use and Medicinal,Sbdank LLC,The Farmacy SY,Active,3576 Madera St,,Santa Ynez,93460,6/27/22 0:00,##########,6/27/24 0:00,Annual,Commercial -  Retailer,"Graham Farrar, Kyle Dana Kazan, Rami Rafeh",Limited Liability Company,Retailoperations@glasshousegroup.Com,(562) 264-5078,,,,,,,,,,
CA,C10-0001125-LIC,Adult-Use and Medicinal,Eel - Oxnard LLC,Catalyst - Oxnard,Active,4749 Rose Ave S,,Oxnard,93033,6/27/22 0:00,##########,6/27/24 0:00,Annual,Commercial -  Retailer,"Damian Martin, Elliot Lewis, Gregory Smith, Timothy Lewis",Limited Liability Company,Connectedbelmontshore@gmail.Com,(562) 430-6700,,,,,,,,,,
CA,C10-0001126-LIC,Adult-Use and Medicinal,Skyline Yarok LLC,Megabud Daly City,Active,190 Skyline Plz,,Daly City,94015,6/27/22 0:00,##########,6/27/24 0:00,Annual,Commercial -  Retailer,Aaron Herzberg,Limited Liability Company,Admin@puzzlegroup.Com,(949) 484-7490,,,,,,,,,,
CA,C10-0001127-LIC,Adult-Use and Medicinal,Mainstay Goods Inc.,Mainstay Goods Inc.,Active,3401 San Pedro St S,,Los Angeles,90011,6/28/22 0:00,##########,6/28/24 0:00,Provisional,Commercial -  Retailer,"Judd Guevara, KEVIN PICKETT, PINKAL JOGANI",Corporation,Mainstaygoods@gmail.Com,(310) 409-5665,,,,,,,,,,
CA,C10-0001128-LIC,Adult-Use and Medicinal,The 18629 LLC,The Maven Store,Active,18629 Ventura Blvd,,Tarzana,91356,6/28/22 0:00,##########,6/28/24 0:00,Provisional,Commercial -  Retailer,"Amanda Swift, David Edwin Bosworth, Jason Ainsworth, Julius Giannini, Michael Corvington",Limited Liability Company,Gentowne@gmail.Com,(818) 269-7034,,,,,,,,,,
CA,C10-0001129-LIC,Adult-Use and Medicinal,Hlc X Bsc Inc.,Joint Venture,Active,27820 Dorris Dr,,Carmel,93923,6/28/22 0:00,##########,6/28/24 0:00,Provisional,Commercial -  Retailer,"Aram Jamil Stoney, Juanito Tolentino Advincula Jr, Salvatore Palma",Corporation,Spalma.Pbs@gmail.Com,(310) 261-4809,,,,,,,,,,
CA,C10-0001130-LIC,Adult-Use and Medicinal,"5707 Ventures, LLC",Greenwolf,Active,5400 Broadway S,,Los Angeles,90037,6/28/22 0:00,##########,6/28/24 0:00,Provisional,Commercial -  Retailer,"Christopher Kuljis, Daniel Javidzad, Jacob Penzer, Jordan Psigoda, Matthew Wein",Limited Liability Company,Jordan.Psigoda@gmail.Com,(614) 352-0975,,,,,,,,,,
CA,C10-0001131-LIC,Adult-Use and Medicinal,"11819 Wilshire And Hope, LLC",Sixty Four & Hope,Expired,11819 Wilshire Blvd W,,Los Angeles,90025,6/28/22 0:00,##########,6/28/23 0:00,Provisional,Commercial -  Retailer,"Christopher Bryant, Karim Webb",Limited Liability Company,C.Chrisbryant027@gmail.Com,(310) 402-3113,,,,,,,,,,
CA,C10-0001132-LIC,Adult-Use and Medicinal,Kim's Stockton LLC,NA,Active,"3008 Hammer Ln E, #108",,Stockton,95212,6/28/22 0:00,##########,6/28/24 0:00,Annual,Commercial -  Retailer,"Curtis Devine, Kim Hunter, Leon Tacardon",Limited Liability Company,Devine@simmslaw.Com,(760) 420-1846,,,,,,,,,,
CA,C10-0001133-LIC,Adult-Use and Medicinal,"Nlb Collective, Inc",Haven Cannabis Marijuana and Weed Dispensary - Lakewood,Active,5440 Del Amo Blvd,,Long Beach,90808,6/28/22 0:00,##########,6/28/24 0:00,Annual,Commercial -  Retailer,"Mark Simonian, Michael Simonian, Nicholas Santori, Stuart Charles Ledsam",Corporation,Licensing@nextgenenterprises.Biz,(562) 280-7414,,,,,,,,,,
CA,C10-0001134-LIC,Medicinal,Cpc Compassion Inc,Legal X Nature,Active,925 Wilshire Blvd,,Santa Monica,90401,6/28/22 0:00,##########,6/28/24 0:00,Provisional,Commercial -  Retailer,"Erin Carachilo, Howard Keum, Hyong-gue Michael Bang, Paul Song, Sang Yoon, Shin An",Corporation,Erin.Carachilo@calyxpeak.Com,(610) 368-5895,,,,,,,,,,
CA,C10-0001135-LIC,Adult-Use and Medicinal,"D15 Commerce, Inc.","D15 Commerce, Inc.",Active,1121 N Gaffey St,,San Pedro,90731,6/28/22 0:00,##########,6/28/24 0:00,Provisional,Commercial -  Retailer,"Anna Blazevich, Jeffrey Leitch",Corporation,Blazecanna@gmail.Com,(310) 634-2542,,,,,,,,,,
CA,C10-0001136-LIC,Adult-Use,"Cvcc Retail, Inc.",1888,Active,646 H St,,Chula Vista,91910,6/28/22 0:00,##########,6/28/24 0:00,Annual,Commercial -  Retailer,"Amanda J. McKechnie, Aron Michael Langellier, Blake Marchand, Breton A Peace, David Jones, Joseph Vaught",Corporation,Mckechnie777@gmail.Com,(916) 956-2129,,,,,,,,,,
CA,C10-0001137-LIC,Adult-Use and Medicinal,Ash & Lex LLC,Off the Charts,Active,"2424 Newport Blvd, #c & F",,Costa Mesa,92627,6/29/22 0:00,##########,6/29/24 0:00,Provisional,Commercial -  Retailer,"Angad S Pasricha, Damoun Pouyarad, Norman Yousif",Limited Liability Company,Normanyousif11@gmail.Com,(619) 955-9433,,,,,,,,,,
CA,C10-0001138-LIC,Adult-Use and Medicinal,Otc Ventura LLC,Off the Charts,Active,2146 Newport Blvd,,Costa Mesa,92627,6/29/22 0:00,##########,6/29/24 0:00,Provisional,Commercial -  Retailer,"kim volman, Natalie Bogdanov, Norman Yousif",Limited Liability Company,Normanyousif11@gmail.Com,(619) 955-9433,,,,,,,,,,
CA,C10-0001139-LIC,Adult-Use and Medicinal,"Natural Supplements, Inc.","Natural Supplements, Inc.",Active,2300 Wilbur Ave,,Antioch,94509,6/29/22 0:00,7/3/23 0:00,6/29/24 0:00,Annual,Commercial -  Retailer,"Jillian Kamps, Joshua Baker",Corporation,Joshdbaker79@gmail.Com,(209) 993-7478,,,,,,,,,,
CA,C10-0001140-LIC,Adult-Use and Medicinal,"Goddess Valley, LLC",Budder Store,Active,6145 Vineland Ave,,N Hollywood,91606,6/29/22 0:00,##########,6/29/24 0:00,Provisional,Commercial -  Retailer,"Bo Nicole Capener, evelyn penaloza perez, Patrick Ian Moore, Rafael Dos Santos",Limited Liability Company,Nohodispensary@gmail.Com,(818) 927-4141,,,,,,,,,,
CA,C10-0001141-LIC,Adult-Use and Medicinal,"Platinum Club, Inc.","Platinum Club, Inc.",Active,18441 Vanowen St,,Reseda,91335,6/29/22 0:00,##########,6/29/24 0:00,Provisional,Commercial -  Retailer,"Gagik Vardumyan, Samuel Djavadian",Corporation,Gagikvardumyan@yahoo.Com,(818) 419-1900,,,,,,,,,,
CA,C10-0001142-LIC,Adult-Use and Medicinal,Citrus Belt LLC,Flower Hub,Active,1163 Pomona Rd,,Corona,92882,6/29/22 0:00,##########,6/29/24 0:00,Annual,Commercial -  Retailer,"Akash Bhupendra Patel, Charles Aday, Darren S Hagen, Javier M Montes, Mark Jay Freberg",Limited Liability Company,Javierm227@gmail.Com,(310) 408-9621,,,,,,,,,,
CA,C10-0001143-LIC,Adult-Use and Medicinal,"Willits Retail, LLC","Willits Retail, LLC",Expired,175 Lenore Ave N,,Willits,95490,6/29/22 0:00,##########,6/29/23 0:00,Annual,Commercial -  Retailer,"Bryon Von Jaymes, Emily Ashley Heitman, Micah Payne Anderson",Limited Liability Company,33cannagroup@gmail.Com,(619) 241-5933,,,,,,,,,,
CA,C10-0001144-LIC,Adult-Use and Medicinal,"Speedy Weedy Corona, LLC","Speedy Weedy Corona, LLC",Active,101 Granite St,,Corona,92879,6/29/22 0:00,##########,6/29/24 0:00,Annual,Commercial -  Retailer,"Dijla Alsaigh, Najah Alsaigh",Limited Liability Company,Najah@myspeedyweedy.Com,(669) 222-2221,,,,,,,,,,
CA,C10-0001145-LIC,Adult-Use,Nebrina Costa Mesa LLC,Nebrina Costa Mesa LLC,Active,770 W 19th St,,Costa Mesa,92627,6/29/22 0:00,##########,6/29/24 0:00,Provisional,Commercial -  Retailer,"Brandon Banks, Frances Brooke Marshall, Joseph Rohan, KIMBERLY SCHWAB-VESCIO",Limited Liability Company,Brandonbanks066@gmail.Com,(773) 220-5786,,,,,,,,,,
CA,C10-0001146-LIC,Adult-Use and Medicinal,Hezekiah Incorporated,Jungle Boys Los Angeles,Active,1530 Alameda St S,,Los Angeles,90021,6/29/22 0:00,##########,6/29/24 0:00,Provisional,Commercial -  Retailer,"Ivan VanOrtwick, JOSE GARCIA, Martin Vivero",Corporation,Hezekiahcalifornia@gmail.Com,(323) 996-5334,,,,,,,,,,
